cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,subasta,fecha_publicacion,fecha_presentacion,estado,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
26-1540-00-1679772-1-1,Gobierno Municipal De Chuquihuta,Bienes,CM,Adqusicion De Insumos Odontologicos Para La Atencion De Usuarios Del S.U.S.,False,2026-08-13,2026-08-17,Vigente,Celso Apaza Bustos (Telf: 74132639),,Potosi,NB-SABS (D.S.0181)
26-1601-00-1680587-1-1,Gobierno Autonomo Municipal De Tarija,Bienes,CM,Adquisicion De Placas De Semaforo  Para Mantenimiento Avenida Las Americas,False,2026-08-13,2026-08-17,Vigente,Willan Cazon Rodriguez (Telf: 6643211 - 6643213),,Tarija,NB-SABS (D.S.0181)
26-1601-00-1680649-1-1,Gobierno Autonomo Municipal De Tarija,Bienes,CM,Adquisicion De Material De Entrenamiento Y Premiacion Para La Asociacion Municipal De Tenis Tarija,False,2026-08-13,2026-08-17,Vigente,Willan Cazon Rodriguez (Telf: 6643211 - 6643213),,Tarija,NB-SABS (D.S.0181)
26-1603-00-1680821-1-1,Gobierno Autonomo Municipal De Bermejo,Bienes,CND1,"""Compra De Material Deportivo Y Recreativo (Poleras) Para Las Unidades Educativas Del Nucleo Campo Grande""",False,2026-08-13,2026-08-18,Vigente,Jhonny Santiago Quispe Aro (Telf: 6961095),,Tarija,Compro Hecho en Bolivia (D.S.4505)
26-1604-00-1671254-0-E,Gobierno Autonomo Municipal De Yacuiba,Bienes,CD,"Adquisicion De Combustible (Gasolina Y Diesel) Para Vehiculos Livianos, Pesados, Equipos Y Otros De La Secretaria Municipal De Agua, Medio Ambiente, Cambio Climatico Y Recursos Naturales De La Gestion 2026",False,2026-08-13,,Contratado,Maria Isabel Coronado Segovia (Telf: 46822024),,Tarija,NB-SABS (D.S.0181)
26-1604-00-1680645-0-E,Gobierno Autonomo Municipal De Yacuiba,Bienes,CD,"Adquisicion De Combustible (Gasolina Y Diesel) Para Vehiculos Livianos, Pesados, Equipos Y Otros De La Secretaria Municipal De Agua, Medio Ambiente, Cambio Climatico Y Recuros Naturales De La Gestion 2026",False,2026-08-13,,Contratado,Maria Isabel Coronado Segovia (Telf: 46822024),,Tarija,NB-SABS (D.S.0181)
26-1604-00-1680669-1-1,Gobierno Autonomo Municipal De Yacuiba,Bienes,ANPP,Adquisicion De Medicamentos E Insumos Para Abastecer Los Servicios De Medicina Interna Y Emergencia Del Hospital Municipal Dr. Ruben Zelaya,True,2026-08-13,2026-08-25,Vigente,Walter German Sellis Mercado (Telf: 46822024),,Tarija,NB-SABS (D.S.0181)
26-1604-00-1680677-1-1,Gobierno Autonomo Municipal De Yacuiba,Bienes,CND1,“Compra De Pollo Y Carne  Para Los Pacientes Del Hospital Municipal Dr. Rubén Zelaya.”,False,2026-08-13,2026-08-17,Vigente,Maria Isabel Coronado Segovia (Telf: 46822024),,Tarija,Compro Hecho en Bolivia (D.S.4505)
26-1604-00-1680800-1-1,Gobierno Autonomo Municipal De Yacuiba,Bienes,ANPP,"Adquisicion De Medicamentos, Reactivos E Insumos Para Dotar Los Servicios De Farmacia, Laboratorio Y Banco De Sangre Del Hospital Dr. Ruben Zelaya",True,2026-08-13,2026-08-25,Vigente,Franz Simon Calderon Vasquez (Telf: 46822024),,Tarija,NB-SABS (D.S.0181)
26-1604-00-1680889-1-1,Gobierno Autonomo Municipal De Yacuiba,Bienes,ANPE,Adquisicion De Medicamentos E Insumos Para Dotar A Pacientes Que Asisten Al Tratamiento De Hemodialisis Al Hospital Municipal Dr. Ruben Zelaya,True,2026-08-13,2026-08-20,Vigente,Carmen Mariela Duran Ramos (Telf: 46822024),,Tarija,NB-SABS (D.S.0181)
26-1609-00-1680919-1-1,Gobierno Autonomo Municipal De San Lorenzo -  Tarija,Bienes,CNC,Adquisicion De Complemento Nutricional (Carmelo) - Segundo Semestre 2026 - Sus,True,2026-08-13,2026-08-20,Vigente,Lourdes Soledad Villarroel Fernandez (Telf: 66-65920),,Tarija,Compro Hecho en Bolivia (D.S.4505)
26-1701-00-1680684-1-1,Gobierno Autonomo Municipal De Santa Cruz De La Sierra,Bienes,ANPP,"Adquisicion De Insumos Medicos Para El Hospital Municipal Frances, Primer Pedido, Sms",True,2026-08-13,2026-08-26,Vigente,Sanddy Cruz Gutierrez (Telf: Ver Convocatoria y/o DBC. ),,Santa Cruz,NB-SABS (D.S.0181)
26-1701-05-1680771-0-E,Concejo Municipal Del Gobierno Autónomo Municipal De Santa Cruz,Consultoria,CM,"Consultoria Individual De Linea Auxiliar A-Tareas Operativas Oficina Concejal Jose Hugo Antelo Eguez, Concejo Municipal De Santa Cruz De La Sierra Gestion 2026/1",False,2026-08-13,,Contratado,Gabriela Veramendy Sivila (Telf: 333-3438),,Santa Cruz,NB-SABS (D.S.0181)
26-1701-05-1680788-0-E,Concejo Municipal Del Gobierno Autónomo Municipal De Santa Cruz,Consultoria,CM,"Consultoria Individual De Linea -Asistente A-Tareas Administrativas Oficina Concejal Nury Valeria Melean Peralta, Concejo Municipal De Santa Cruz De La Sierra Gestion 2026/1",False,2026-08-13,,Contratado,Gabriela Veramendy Sivila (Telf: 333-3438),,Santa Cruz,NB-SABS (D.S.0181)
26-1703-00-1680780-0-E,Gobierno Autonomo Municipal De Ayacucho (Porongo),Consultoria,CM,Mantenimiento De Areas Verdes Iv,False,2026-08-13,,Contratado,Carol Nicol Rodriguez Soliz (Telf: 3888227),,Santa Cruz,NB-SABS (D.S.0181)
26-1712-00-1660613-1-1,Gobierno Autonomo Municipal De Yapacani,Bienes,CM,Adquisición De Material De Limpieza E Higiene Para Puestos Y Centros De Salud 2do Semestre,False,2026-08-13,2026-08-18,Vigente,Laury Choque Impa (Telf: 933-6111),,Santa Cruz,NB-SABS (D.S.0181)
26-1712-00-1680888-1-1,Gobierno Autonomo Municipal De Yapacani,Obras,LP,Construcción De Pavimento Rígido Ingreso A U.E. Del Distrito Ii - Yapacani,True,2026-08-13,2026-09-04,Vigente,Laury Choque Impa (Telf: 933-6111),,Santa Cruz,NB-SABS (D.S.0181)
26-1712-00-1680933-1-1,Gobierno Autonomo Municipal De Yapacani,Bienes,CM,Adquisición De Materiales Para Refacción De Cubierta De U.E. Campo Vibora,False,2026-08-13,2026-08-18,Vigente,Laury Choque Impa (Telf: 933-6111),,Santa Cruz,NB-SABS (D.S.0181)
26-1712-00-1680941-1-1,Gobierno Autonomo Municipal De Yapacani,Servicios Generales,ANPE,Prov. Y Transp. De Materiales Para Mantenimiento Y Mejoramiento De Calles En El Distrito 4,True,2026-08-13,2026-08-19,Vigente,Laury Choque Impa (Telf: 933-6111),,Santa Cruz,NB-SABS (D.S.0181)
26-1712-00-1680952-1-1,Gobierno Autonomo Municipal De Yapacani,Bienes,CNC,Adquisición De Medicamentos Con Ficha Técnica Del 2do Semestre Para El Hospital 2do Nivel Del Municipio De Yapacani,True,2026-08-13,2026-08-20,Vigente,Laury Choque Impa (Telf: 933-6111),,Santa Cruz,Compro Hecho en Bolivia (D.S.4505)
26-1712-00-1680957-1-1,Gobierno Autonomo Municipal De Yapacani,Bienes,CNC,Adquisición De Medicamentos Esenciales Del Segundo Semestre Para El Programa Salud Renal,True,2026-08-13,2026-08-20,Vigente,Laury Choque Impa (Telf: 933-6111),,Santa Cruz,Compro Hecho en Bolivia (D.S.4505)
26-1716-00-1680444-1-1,Gobierno Autonomo Municipal De Portachuelo,Bienes,CM,Compra De Dos Llantas Traceras Para Tractor John Deere Modelo: 6125d,False,2026-08-13,2026-08-17,Vigente,Luis Fernando Moreno Ayala (Telf: 9242124-9242055),,Santa Cruz,NB-SABS (D.S.0181)
26-1720-00-1675219-1-3,Gobierno Autonomo Municipal De Cabezas,Bienes,CM,"Provision Y Colocacion De ""Bomba Sumergible De 7.5hp Con Accesorios""",False,2026-08-13,2026-08-18,Vigente,Yenny Fabiola Rodriguez Arteaga (Telf: 33136051),,Santa Cruz,NB-SABS (D.S.0181)
26-1731-00-1680858-1-1,Gobierno Autonomo Municipal De Pampa Grande,Obras,ANPE,Mejoramiento De Baños De La U.E. Prof. Pura Romero Jordan - Pampagrande,True,2026-08-13,2026-08-20,Vigente,Celestina Menacho Laime (Telf: 33-136040),,Santa Cruz,NB-SABS (D.S.0181)
26-1734-00-1680442-1-1,Gobierno Autonomo Municipal De Montero,Obras,ANPE,Mant. De Pavimento En Av. El Yomomal Y En Calle Oruro,True,2026-08-13,2026-08-19,Vigente,Wilson Rojas Pinto (Telf: 9220022 -),,Santa Cruz,NB-SABS (D.S.0181)
26-1734-00-1680550-1-1,Gobierno Autonomo Municipal De Montero,Bienes,CM,Adquisicion De Insumos Para El Servicio De Odontología Del Centro De Salud Municipal Divino Niño,False,2026-08-13,2026-08-18,Vigente,Carla Lorena Antelo Suarez (Telf: 9220022 -),,Santa Cruz,NB-SABS (D.S.0181)
26-1734-00-1680663-1-1,Gobierno Autonomo Municipal De Montero,Obras,ANPE,Mant. De Empalme Con Pavimento En Av. Barrientos,True,2026-08-13,2026-08-19,Vigente,Yobana Lopez Galindo (Telf: 9220022 -),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1680710-1-1,Gobierno Autonomo Municipal De San Julian,Bienes,CND1,"Adquisición De Material De Limpieza, Refaccion Y Muebles Para Las U.E. Del Distrito San Martin Y 25 De Mayo",False,2026-08-13,2026-08-19,Vigente,Vania Equise Chura (Telf: 39658002 - 60919566),,Santa Cruz,Compro Hecho en Bolivia (D.S.4505)
26-1739-00-1680716-1-1,Gobierno Autonomo Municipal De San Julian,Bienes,CND1,Adquidicion De Equipos De Computacion: Computadora De Mesa Para El Centro De Salud Tajibo (Industria Nacional),False,2026-08-13,2026-08-19,Vigente,Vania Equise Chura (Telf: 39658002 - 60919566),,Santa Cruz,Compro Hecho en Bolivia (D.S.4505)
26-1739-00-1680723-1-1,Gobierno Autonomo Municipal De San Julian,Bienes,CND1,Adquisicion De Equipos De Computacion: Computadora De Mesa Y Muebles Para El Centro De Salud Cafeces (Industria Nacional),False,2026-08-13,2026-08-19,Vigente,Vania Equise Chura (Telf: 39658002 - 60919566),,Santa Cruz,Compro Hecho en Bolivia (D.S.4505)
26-1803-00-1680656-0-E,Gobierno Autonomo Municipal De Riberalta,Bienes,CD,Contratacion De Bienes (Adquisicion De Combustible Gasolina Y Diesel Para Vehiculos De Diferentes Organismos Y Unidades Del Comando Policial Amazonico Correspondiente Al Mes De Abril 2026),False,2026-08-13,,Contratado,Julio Cesar Chavez Marigua (Telf: 8522417),,Beni,NB-SABS (D.S.0181)
26-1803-00-1680676-0-E,Gobierno Autonomo Municipal De Riberalta,Bienes,CD,Contratacion De Bienes (Adquisicion De Combustible Gasolina Y Diesel Para Vehiculos De Diferentes Organismos Y Unidades Del Comando Policial Amazonico Correspondiente Al Mes De Mayo 2026).,False,2026-08-13,,Contratado,Julio Cesar Chavez Marigua (Telf: 8522417),,Beni,NB-SABS (D.S.0181)
26-1803-00-1680744-0-E,Gobierno Autonomo Municipal De Riberalta,Bienes,CD,Adquisición De Combustible (Diesel) Correspondiente Al Mes De Julio 2026 Para Utilizar En La Maquinaria Pesada De La Unidad De Mejoramiento De Vias Urbanas Y Rurales Del G.A.M.R.,False,2026-08-13,,Contratado,Julio Cesar Chavez Marigua (Telf: 8522417),,Beni,NB-SABS (D.S.0181)
26-1803-00-1680801-0-E,Gobierno Autonomo Municipal De Riberalta,Consultoria,CM,Técnico Presupuestario Dimusa,False,2026-08-13,,Contratado,Julio Cesar Chavez Marigua (Telf: 8522417),,Beni,NB-SABS (D.S.0181)
26-1810-00-1680632-1-1,Gobierno Autonomo Municipal De Santa Ana,Bienes,CM,"""Adquisicion De Insumos Medicos Para El Hospital Municipal Dr. Jacobo Abularach A., Correspondiente Al Pedido Del Mes De Agosto De La Gestion 2026""",False,2026-08-13,2026-08-17,Vigente,Dixon Suarez Cadima (Telf: 34842062),,Beni,NB-SABS (D.S.0181)
26-1810-00-1680978-1-1,Gobierno Autonomo Municipal De Santa Ana,Bienes,CNC,"Adquisición De Medicamentos Para El Hospital Municipal Dr. Jacobo Abularach A., Correspondiente Al Primer Pedido Del Mes De Agosto De La Gestión 2026 Por Catálogo Electrónico Compro Hecho En Bolivia Según D.S. 4505",True,2026-08-13,2026-08-18,Vigente,Dixon Suarez Cadima (Telf: 34842062),,Beni,Compro Hecho en Bolivia (D.S.4505)
26-1810-00-1680980-1-1,Gobierno Autonomo Municipal De Santa Ana,Bienes,CNC,"Adquisición De Medicamentos Para El Hospital Municipal Dr. Jacobo Abularach A., Correspondiente Al Segundo Pedido Del Mes De Agosto De La Gestión 2026, Por Catálogo Electrónico Compro Hecho En Bolivia Según D.S. 4505.
",True,2026-08-13,2026-08-18,Vigente,Dixon Suarez Cadima (Telf: 34842062),,Beni,Compro Hecho en Bolivia (D.S.4505)
26-1910-00-1677344-1-2,Gobierno Autonomo Municipal De Sena,Bienes,ANPE,Adquisicion De Material De Escritorio Para Las Unidades Educativas Del Distrito Educativo Boliviar (C.Sena) Segunda Publicacion,True,2026-08-13,2026-08-19,Vigente,Jorge Armando Sekimoto Navi (Telf: 74713700),,Pando,NB-SABS (D.S.0181)
26-1910-00-1677674-1-2,Gobierno Autonomo Municipal De Sena,Bienes,ANPE,Provision De Mobiliario Escolar Consistente De Sillas De Madera Y Mesas De Madera Destinado Para Las Diferentes Unidades  Educativas Que Conforman El Distrito Educativo Bolivar (C. Sena.) Segunda Publicacion,True,2026-08-13,2026-08-19,Vigente,Jorge Armando Sekimoto Navi (Telf: 74713700),,Pando,NB-SABS (D.S.0181)
26-1910-00-1680902-1-1,Gobierno Autonomo Municipal De Sena,Bienes,CNC,"Adquisicion De Suplementos Y Complementos Nutricionales: Carmelo,Nutrimama, Chispitas Y Nutribebe Destinados Al Centro De Salud Sena ",True,2026-08-13,2026-08-18,Vigente,Jorge Armando Sekimoto Navi (Telf: 74713700),,Pando,Compro Hecho en Bolivia (D.S.4505)
26-2303-00-1680925-1-1,Empresa Municipal De Areas Verdes Y Recreacion Alternativa - Emavra,Bienes,ANPE,Adquisicion De Bombas Centrifugas Y Sistemas Automaticos Electronicos De Presion Para El Proyecto “Const. Complejo Recreacional Coña Coña D.4-Gam Cochabamba” Contrato Modificatorio N° 3,True,2026-08-13,2026-08-21,Vigente,Gabriela Cruz Ramirez (Telf: 4448430),,Cochabamba,NB-SABS (D.S.0181)
26-2330-00-1680680-1-1,Empresa Publica Departamental De Servicios Electricos Tarija - Setar,Bienes,ANPP,Adquisicion Transformadores Dpto. De Construcciones,True,2026-08-13,2026-08-26,Vigente,Jose Nivardo Ruiz Vega (Telf: 46642213 - INT. 102),,Tarija,NB-SABS (D.S.0181)
26-2335-00-1680818-1-1,Entidad Municipal De Aseo Potosi,Bienes,CM,Adquisicion De Un Reactor De Digestion Y Un Filtro De Holmio Para Calibracion De Espectro 220,False,2026-08-13,2026-08-20,Vigente,Balois Zambrana Alvarez (Telf: 2626243190),,Potosi,NB-SABS (D.S.0181)
26-3501-00-1680890-1-1,Gobierno Autónomo Indígena Originario Campesino De La Autonomía Originaria Del Jatún Ayllu Yura,Bienes,CM,Adquisicion De Materiales Para El Sistema De Alumbrado Publico De Diferentes Comunidades Del Gaioc-Aojay,False,2026-08-13,2026-08-17,Vigente,Gladys Nayque Beltran Condori (Telf: 72445884),,Potosi,NB-SABS (D.S.0181)
25-0253-00-1681118-0-E,Entidad Ejecutora De Medio Ambiente Y Agua - Emagua,Consultoria,OF,Supervisiones De Obras Y Ejecución De Descom - Fi Construccion Y Ampliacion Del Sistema De Alcantarillado Curahuara De Carangas; Construccion Sistema De Agua Potable Comunidad Jatita (Paria - Soracachi); Renovación Y Ampliación Sistema De Alcantarillado Sanitario Eucaliptus; Ampliación Sistema De Alcantarillado Sanitario La Joya (Caracollo),False,2026-08-14,,Contratado,Luz Eliana Ortiz Fernandez (Telf: 2150362),,La Paz,Normativa del Financiador (BID)
26-0015-00-1681135-1-1,Ministerio De Gobierno,Bienes,CM,Adquisición De Equipo De Filmación Para Registro Visual De Actividades Del Ministerio De Gobierno,False,2026-08-14,2026-08-19,Vigente,Jhasmin Paola Portugal Maldonado (Telf: 2120002 - 2120003),,La Paz,NB-SABS (D.S.0181)
26-0015-01-1676724-1-1,Policia Boliviana,Bienes,CM,Adquisicion De Una Peladora De Papa Para El Servicio De Alimentacion Del Personal Del Comando Departamental De Policia Oruro,False,2026-08-14,2026-08-19,Vigente,Alberto Saul Blanco Vino (Telf: 2-433211),,La Paz,NB-SABS (D.S.0181)
26-0015-01-1678887-1-1,Policia Boliviana,Servicios Generales,CM,"Para La Adquisicion De Alimentos Frescos (Carne De Res, Pollo, Verduras Y Hortalizas) Correspondiente Al Tercer Trimestre Gestion 2026 Para La Policia Rural Y Fronteriza, Dependiente Del Comando Departamental De Policia Oruro",False,2026-08-14,2026-08-19,Vigente,Alberto Saul Blanco Vino (Telf: 2-433211),,La Paz,NB-SABS (D.S.0181)
26-0015-01-1681204-1-1,Policia Boliviana,Bienes,ANPE,Adquisicion De Pollo Congelado En Cajas De 20 Kilos Para El Comando Departamental De Policia De Pando Tercer Cuatrimestre Gestion 2026,True,2026-08-14,2026-08-20,Vigente,Apolinar Cussi Chapi (Telf: 2-433211),,La Paz,NB-SABS (D.S.0181)
26-0015-01-1681207-1-1,Policia Boliviana,Bienes,CM,Adquisicion De Data Show Para El Comando Departamental De Policia La Paz Gestion 2026,False,2026-08-14,2026-08-19,Vigente,Gualberto Aruquipa Morales (Telf: 2-433211),,La Paz,NB-SABS (D.S.0181)
26-0015-01-1681220-1-1,Policia Boliviana,Bienes,CM,Adquisicion De 4 Computadoras Para Diferentes Unidades Policialesdependientes Del Comando Departamental De Policia Chuquisaca,False,2026-08-14,2026-08-19,Vigente,Agustin Albis Uñeja (Telf: 2-433211),,La Paz,NB-SABS (D.S.0181)
26-0015-01-1681221-1-1,Policia Boliviana,Bienes,CM,Adquisicion De Laptops Para El Comando Departamental De Policia La Paz,False,2026-08-14,2026-08-19,Vigente,Gualberto Aruquipa Morales (Telf: 2-433211),,La Paz,NB-SABS (D.S.0181)
26-0015-01-1681224-1-1,Policia Boliviana,Bienes,CM,Adquisicion De Impresoras Para El Batallon De Seguridad Fisica La Paz Gestion 2026.,False,2026-08-14,2026-08-19,Vigente,Gualberto Aruquipa Morales (Telf: 2-433211),,La Paz,NB-SABS (D.S.0181)
26-0015-01-1681231-1-1,Policia Boliviana,Bienes,CND1,Adquisición De Material De Limpieza Para La Sección Almacén De Materiales Y Suministros Del Comando General De Policía Boliviana Segundo Semestre 2026,False,2026-08-14,2026-08-19,Vigente,Nestor Quispe Choque (Telf: 2-433211),,La Paz,Compro Hecho en Bolivia (D.S.4505)
26-0015-01-1681240-1-1,Policia Boliviana,Bienes,ANPP,"Adquisición De Material De Escritorio, Toners Y Material De Limpieza Para Almacén De Materiales Y Suministros Del Comando General De La Policía Boliviana, 2do. Semestre 2026.",True,2026-08-14,2026-08-27,Vigente,Ruben Mamani Ajllahuanca (Telf: 2-433211),,La Paz,NB-SABS (D.S.0181)
26-0015-01-1681257-1-1,Policia Boliviana,Bienes,CND1,Adquisición De Papel Reciclado Ecológico Y Cuadernos De 100 Hojas Para La Sección De Almacén Suministros Y Material De Escritorio De La Dirección Nacional De Servicios Técnicos Auxiliares De La Policía Boliviana Segundo Semestre Gestión 2026,False,2026-08-14,2026-08-19,Vigente,Nestor Quispe Choque (Telf: 2-433211),,La Paz,Compro Hecho en Bolivia (D.S.4505)
26-0015-01-1681259-1-1,Policia Boliviana,Bienes,CND1,Adquisición De Material De Limpieza Para La Sección Almacén De Materiales Y Suministros Del Departamento Nacional De Autorización Control De Empresas Privadas De Vigilancia Denacev,False,2026-08-14,2026-08-19,Vigente,Nestor Quispe Choque (Telf: 2-433211),,La Paz,Compro Hecho en Bolivia (D.S.4505)
26-0015-03-1680926-1-1,Direccion Nacional De Fiscalizacion Y  Recaudaciones De La Policia Nacional,Bienes,CM,Adquisicion De Overoles De Trabajo Para La Inspeccion Tecnica Vehicular - Gruas Gestion 2026,False,2026-08-14,2026-08-19,Vigente,Wilmer Felipe Arzabe Aruquipa (Telf: 2310287),,La Paz,NB-SABS (D.S.0181)
26-0015-05-1676476-1-2,Direccion Nacional De Instruccion Y Ensenanza -  Policia Nacional,Bienes,ANPP,Adquisicion De Casilleros Para Las Unidades Academicas Pregrado - Unipol,True,2026-08-14,2026-08-27,Vigente,Danilo Oscar Gonzales Zacarias (Telf: 2228291),,La Paz,NB-SABS (D.S.0181)
26-0035-01-1680989-0-E,Servicio De Impuestos Nacionales,Consultoria,CM,"Contratación De Un (1) Consultor Individual De Linea, Consultor J Para La Iniciativa ""Soporte A La Gestión Operativa Del Área Administrativa Y De Rrhh” Gerencia Distrital Potosí- Gestión 2026",False,2026-08-14,,Contratado,Efrain Mamani Ramos (Telf: 2606060 ),,La Paz,NB-SABS (D.S.0181)
26-0035-01-1681253-1-1,Servicio De Impuestos Nacionales,Bienes,CM,“Adquisición De Repuestos Y Accesorios Para Impresoras De La Gerencia Distrital Montero - Gestión 2026”,False,2026-08-14,2026-08-19,Vigente,Marco Antonio Dorado Escobar (Telf: 2606060 ),,La Paz,NB-SABS (D.S.0181)
26-0035-07-1681241-1-1,Registro Unico Para La Administracion Tributaria Municipal - Ruat,Bienes,CM,Adquisición Placas Para Vehículos Automotores Flex Fuel Y Placas Para Motocicletas Y/O Maquinaria Pesada Eléctricos,False,2026-08-14,2026-08-19,Vigente,Elena Condori Chura (Telf: 2112727),,La Paz,NB-SABS (D.S.0181)
26-0035-07-1681264-1-1,Registro Unico Para La Administracion Tributaria Municipal - Ruat,Bienes,CM,Adquisición Placas Para Vehículos Automotores Eléctricos,False,2026-08-14,2026-08-19,Vigente,Elena Condori Chura (Telf: 2112727),,La Paz,NB-SABS (D.S.0181)
26-0041-00-1668510-2-1,"Ministerio De Desarrollo Productivo, Rural Y Agua",Servicios Generales,ANPP,Servicio De Analisis De Laboratorio En Calidad De Aguas De La Macrocuenca Amazonas,True,2026-08-14,2026-08-27,Vigente,Juan Carlos Gonzales Hurtado (Telf: 2184444 - INT 320),,La Paz,NB-SABS (D.S.0181)
26-0041-00-1681170-0-E,"Ministerio De Desarrollo Productivo, Rural Y Agua",Consultoria,CM,Consultoria Individual De Linea: Profesional Vi - Ing. Civil En Evaluacion Y Seguimiento De Proyectos De Riego Tecnificado,False,2026-08-14,,Contratado,Jorge Eduardo Suarez Paz (Telf: 2184444 - INT 320),,La Paz,NB-SABS (D.S.0181)
26-0041-00-1681234-0-E,"Ministerio De Desarrollo Productivo, Rural Y Agua",Consultoria,CD,"""Auditoria De Estados Financieros De Proposito Especial Auditoria Por El Periodo Que Abarcara Desde El 20 D Enoviembre De 2023 Al 31 De Diciembre De 2024, 01 De Enero Al 31 De Diciembre De 2025, 01 D Eenero Al 31 De Diciembre 2026 Y Del 01 De Enero 2027 Al 02 De Septiembre 2027 (Cierre Del Programa) U Otra Fecha Definida Como Cierre Del Programa""",False,2026-08-14,,Contratado,Ruddy Javier Rivero Perez (Telf: 2184444 - INT 320),,La Paz,Normativa del Financiador (BID)
26-0041-20-1657317-2-1,Unidad Desconcentrada Empoderar,Consultoria,OF,Secretaria Uod Tarija - Par Iii 2da Convocatoria,False,2026-08-14,2026-08-31,Vigente,Hernan Henry Coca Mamani (Telf: 2141750-2145337-71952144),,La Paz,Normativa del Financiador (BM)
26-0041-20-1681027-1-1,Unidad Desconcentrada Empoderar,Consultoria,OF,Asistente De Alianzas Productivas Uod Pando - Par Iii,False,2026-08-14,2026-08-31,Vigente,Hernan Henry Coca Mamani (Telf: 2141750-2145337-71952144),,La Paz,Normativa del Financiador (BM)
26-0041-20-1681030-1-1,Unidad Desconcentrada Empoderar,Consultoria,OF,Asistente De Alianzas Productivas Uod La Paz - Par Iii,False,2026-08-14,2026-08-31,Vigente,Hernan Henry Coca Mamani (Telf: 2141750-2145337-71952144),,La Paz,Normativa del Financiador (BM)
26-0041-20-1681033-1-1,Unidad Desconcentrada Empoderar,Consultoria,OF,Asistente De Infraestructura Uod Tarija - Par Iii,False,2026-08-14,2026-08-31,Vigente,Hernan Henry Coca Mamani (Telf: 2141750-2145337-71952144),,La Paz,Normativa del Financiador (BM)
26-0041-20-1681047-1-1,Unidad Desconcentrada Empoderar,Consultoria,OF,Asistente En Aspectos Ambientales De Salud Y Seguridad Uor Chiquitania - Par Iii,False,2026-08-14,2026-08-31,Vigente,Hernan Henry Coca Mamani (Telf: 2141750-2145337-71952144),,La Paz,Normativa del Financiador (BM)
26-0041-20-1681057-1-1,Unidad Desconcentrada Empoderar,Consultoria,OF,Asistente En Aspectos Ambientales De Salud Y Seguridad Uod Cochabamba - Par Iii,False,2026-08-14,2026-08-31,Vigente,Hernan Henry Coca Mamani (Telf: 2141750-2145337-71952144),,La Paz,Normativa del Financiador (BM)
26-0041-20-1681069-1-1,Unidad Desconcentrada Empoderar,Consultoria,OF,Secretaria Uod Cochabamba - Par Iii 2da Convocatoria,False,2026-08-14,2026-08-31,Vigente,Hernan Henry Coca Mamani (Telf: 2141750-2145337-71952144),,La Paz,Normativa del Financiador (BM)
26-0041-21-1681192-0-E,Apoyo A La Produccion Agropecuaria Ante El Cambio Climatico - Aprocam,Consultoria,CM,"Promotor Tecnico Municipal Hidraulico Para Apoyo En Formulación, Ejecución Y Seguimiento A Proyectos Resilientes Departamento De La Paz",False,2026-08-14,,Contratado,Jose Gaston Cadena Guadama (Telf: 2149951-68244699-76297090),,La Paz,NB-SABS (D.S.0181)
26-0046-26-1676826-2-1,Instituto Nacional De Laboratorios De Salud Inlasa,Bienes,ANPE,Adquisición De Empaques Secundarios Para El Laboratorio De Vacuna Antirrábica De Uso Humano,True,2026-08-14,2026-08-21,Vigente,Maria Isabel Vasquez Michel (Telf: 2-226048),,La Paz,NB-SABS (D.S.0181)
26-0046-45-1670649-2-1,Escuela Nacional De Salud,Bienes,ANPE,Adquisición De Material De Escritorio Para La Escuela Nacional De Salud,True,2026-08-14,2026-08-21,Vigente,Freddy Condo Mamani (Telf: 2444225),,La Paz,NB-SABS (D.S.0181)
26-0054-03-1680593-0-E,Programa De Dinamización Turística Del Destino Salar De Uyuni Y Lagunas De Colores,Consultoria,CM,Servicio De Consultoría Individual De Línea Para El Programa De Dinamización Turística Del Destino Salar De Uyuni Y Lagunas De Colores “Especialista En Planificacion”,False,2026-08-14,,Contratado,Froilan Emilio Alejo Mamani (Telf: -),,La Paz,NB-SABS (D.S.0181)
26-0054-03-1681227-0-E,Programa De Dinamización Turística Del Destino Salar De Uyuni Y Lagunas De Colores,Consultoria,CM,Servicio De Consultoría Individual De Línea Para El Programa De Dinamización Turística Del Destino Salar De Uyuni Y Lagunas De Colores “Tecnico Contador”,False,2026-08-14,,Contratado,Froilan Emilio Alejo Mamani (Telf: -),,La Paz,NB-SABS (D.S.0181)
26-0081-16-1681119-1-1,Administradora De Terminal Terrestre Santa Cruz,Bienes,CND1,"""Adquisicion De Uniformes Para El Personal Operativo De La Attsc""",False,2026-08-14,2026-08-19,Vigente,Rosse Mary Herbas Gutierrez (Telf: 3488448),,Santa Cruz,Compro Hecho en Bolivia (D.S.4505)
26-0132-00-1675590-1-1,Servicio De Desarrollo De Las Empresas Públicas Productivas,Bienes,ANPE,"Ecebol – Adquisición De Servidor, Clientes Y Router Industrial Para La Unidad De Mantenimiento Electronico De La Planta De Oruro – Gestión 2026",True,2026-08-14,2026-08-21,Vigente,Olivia Caridad Quenta Poma (Telf: 2147001),,La Paz,NB-SABS (D.S.0181)
