cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,subasta,fecha_publicacion,fecha_presentacion,estado,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
26-1701-00-1665083-1-1,Gobierno Autonomo Municipal De Santa Cruz De La Sierra,Bienes,ANPP,"Adquisicion De Medicamentos Para El Hospital Municipal Bajio Del Oriente, Primer Pedido Sms",True,2026-06-03,2026-06-19,Vigente,Carmen Carola Capobianco Antelo (Telf: Ver Convocatoria y/o DBC. ),,Santa Cruz,NB-SABS (D.S.0181)
26-1712-00-1665026-1-1,Gobierno Autonomo Municipal De Yapacani,Bienes,CM,Adquisicion Segundo Trimestre Placas Radiograficas Para El Servicio De Rayos X Del Hospital 2do Nivel De Yapacani,False,2026-06-03,2026-06-11,Vigente,Hernan Vallez Fernandez (Telf: 933-6111),,Santa Cruz,NB-SABS (D.S.0181)
26-1720-00-1647216-2-3,Gobierno Autonomo Municipal De Cabezas,Obras,ANPP,Mej. Modulo Educativo 12 De Abril Loc. Francisco Mora,True,2026-06-03,2026-06-17,Vigente,Yenny Fabiola Rodriguez Arteaga (Telf: 33136051),,Santa Cruz,NB-SABS (D.S.0181)
26-1731-00-1665063-1-1,Gobierno Autonomo Municipal De Pampa Grande,Bienes,CNC,Adquisicion De Complemento Nutricional (Nutribebe) Programa Multisectorial  Desnutricion Cero Para El Area De Salud Pampagrande - Segunda Compra.,True,2026-06-03,2026-06-11,Vigente,Celestina Menacho Laime (Telf: 33136040),,Santa Cruz,Compro Hecho en Bolivia (D.S.4505)
26-1734-00-1663470-1-1,Gobierno Autonomo Municipal De Montero,Bienes,CM,Adquisicion De Placas Radiograficas Para El Servicio De Radiologia Del Centro De Salud San Martin De Porrez.,False,2026-06-03,2026-06-10,Vigente,Henry Zambrana Terrazas (Telf: 9220022 -),,Santa Cruz,NB-SABS (D.S.0181)
26-1734-00-1664825-1-1,Gobierno Autonomo Municipal De Montero,Bienes,CM,Adquisicion De 12 Aros De Magnesio Tubular Para Las Ambulancias Land Cruiser Del H.M.A.G.R,False,2026-06-03,2026-06-10,Vigente,Carla Lorena Antelo Suarez (Telf: 9220022 -),,Santa Cruz,NB-SABS (D.S.0181)
26-1736-00-1665139-1-1,Gobierno Autonomo Municipal De Minero,Obras,ANPP,"""Const. Aula U.E. Servidores Del Mundo Comunidad La Porfia""",True,2026-06-03,2026-06-17,Vigente,Nathaly Aban Cardenas (Telf: 9246155),,Santa Cruz,NB-SABS (D.S.0181)
26-1736-00-1665152-1-1,Gobierno Autonomo Municipal De Minero,Obras,ANPE,"""Const. Aula U.E. Padre Luis Espinal Camps Ii- Mineros""",True,2026-06-03,2026-06-17,Vigente,Nathaly Aban Cardenas (Telf: 9246155),,Santa Cruz,NB-SABS (D.S.0181)
26-1736-00-1665153-1-1,Gobierno Autonomo Municipal De Minero,Obras,ANPE,"""Const. Cancha Polifuncional U.E. Mary Diez De Bejarano - Minero""",True,2026-06-03,2026-06-11,Vigente,Nathaly Aban Cardenas (Telf: 9246155),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1664815-0-E,Gobierno Autonomo Municipal De San Julian,Consultoria,CM,Tecnico Electrico Y Plomero Para Las Unidades Educativas,False,2026-06-03,,Contratado,Vania Equise Chura (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1664816-0-E,Gobierno Autonomo Municipal De San Julian,Consultoria,CM,Contratacion De Consultor Individual De Linea - Secretaria,False,2026-06-03,,Contratado,Vania Equise Chura (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1664819-0-E,Gobierno Autonomo Municipal De San Julian,Consultoria,CM,Contratacion De Consultor Individual De Linea - Jardinero 2.,False,2026-06-03,,Contratado,Vania Equise Chura (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1664822-0-E,Gobierno Autonomo Municipal De San Julian,Consultoria,CM,Apoyo De Licencias De Funcionamiento Y Patentes.,False,2026-06-03,,Contratado,Vania Equise Chura (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1664847-0-E,Gobierno Autonomo Municipal De San Julian,Consultoria,CM,Contratacion De 01 Consultor Individual De Linea - Secretaria Direccion De Catastro.,False,2026-06-03,,Contratado,Vania Equise Chura (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1664860-0-E,Gobierno Autonomo Municipal De San Julian,Consultoria,CM,Apoyo Para Trafico Y Transporte,False,2026-06-03,,Contratado,Vania Equise Chura (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1664862-0-E,Gobierno Autonomo Municipal De San Julian,Consultoria,CM,Apoyo Para Trafico Y Transporte I,False,2026-06-03,,Contratado,Vania Equise Chura (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1664874-0-E,Gobierno Autonomo Municipal De San Julian,Consultoria,CM,Secretaria Unidad Dna - Slim.,False,2026-06-03,,Contratado,Vania Equise Chura (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1664881-0-E,Gobierno Autonomo Municipal De San Julian,Consultoria,CM,Contrtacion De Consultor Individual De Linea - Ayudante De Camion Basurero Iv,False,2026-06-03,,Contratado,Vania Equise Chura (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1664884-0-E,Gobierno Autonomo Municipal De San Julian,Consultoria,CM,Contratacion De Consultor Individual De Linea - Barrendero Municipal I.,False,2026-06-03,,Contratado,Vania Equise Chura (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1664890-0-E,Gobierno Autonomo Municipal De San Julian,Consultoria,CM,Portera De Unidad Educativa 2 De Agosto,False,2026-06-03,,Contratado,Vania Equise Chura (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1664898-0-E,Gobierno Autonomo Municipal De San Julian,Consultoria,CM,Contratacion De Un Consutor Individual De Linea - Limpieza Centro De Salud La Asunta,False,2026-06-03,,Contratado,Vania Equise Chura (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1664940-0-E,Gobierno Autonomo Municipal De San Julian,Consultoria,CM,Contratacion De Un Consultor Individual De Linea - Auxiliar En Enfermeria Puesto De Salud San Jose Berlin Sur,False,2026-06-03,,Contratado,Vania Equise Chura (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1664946-0-E,Gobierno Autonomo Municipal De San Julian,Consultoria,CM,"Contratacion De - (01) Un Consultor Individual De Linea, Limpieza Vii Hospital Municipal",False,2026-06-03,,Contratado,Vania Equise Chura (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1664951-0-E,Gobierno Autonomo Municipal De San Julian,Consultoria,CM,Portera De Unidad Educativa La Asunta,False,2026-06-03,,Contratado,Vania Equise Chura (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1664980-0-E,Gobierno Autonomo Municipal De San Julian,Consultoria,CM,Contratacion De Un Consultor Individual De Linea - Auxiliar En Enfermeria Puesto De Salud 2 De Agosto Berlin Sur,False,2026-06-03,,Contratado,Vania Equise Chura (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1664993-0-E,Gobierno Autonomo Municipal De San Julian,Consultoria,CM,Contratacion De Un Consultor Individual De Linea - Auxiliar En Enfermeria Ii Centro De Salud Tajibo,False,2026-06-03,,Contratado,Vania Equise Chura (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1665016-0-E,Gobierno Autonomo Municipal De San Julian,Consultoria,CM,Contratacion De Un Consultor Individual De Linea - Auxiliar En Enfermeria Puesto De Salud Villa Victoria,False,2026-06-03,,Contratado,Vania Equise Chura (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1665031-0-E,Gobierno Autonomo Municipal De San Julian,Consultoria,CM,Contratacion De Un Consultor Individual De Linea - Auxiliar En Enfermeria Iv Centro De Salud Jose Maria Linares,False,2026-06-03,,Contratado,Vania Equise Chura (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1665037-0-E,Gobierno Autonomo Municipal De San Julian,Consultoria,CM,Contratacion De Un Consultor Individual De Linea - Guardia Del Edificio Municipal I,False,2026-06-03,,Contratado,Vania Equise Chura (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1665046-0-E,Gobierno Autonomo Municipal De San Julian,Consultoria,CM,"Contratacion De - (01) Un Consultor Individual De Linea, Profesional Iii Licenciado(A) En Enfermeria Iii Hospital Municipal.",False,2026-06-03,,Contratado,Vania Equise Chura (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1665058-0-E,Gobierno Autonomo Municipal De San Julian,Consultoria,CM,Contratacion De Un Consultor Individual De Linea - Guardia Del Edificio Municipal Ii,False,2026-06-03,,Contratado,Vania Equise Chura (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1665067-0-E,Gobierno Autonomo Municipal De San Julian,Consultoria,CM,Secretaria Para Intendencia Municipal,False,2026-06-03,,Contratado,Vania Equise Chura (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1665080-0-E,Gobierno Autonomo Municipal De San Julian,Consultoria,CM,Contratacion De Un Consultor Individual De Linea - Auxiliar En Enfermeria Puesto De Salud Area 5,False,2026-06-03,,Contratado,Vania Equise Chura (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1665089-0-E,Gobierno Autonomo Municipal De San Julian,Consultoria,CM,Contratacion De Un Consultor Individual De Linea - Auxiliar En Enfermeria Iii Centro De Salud Tajibo.,False,2026-06-03,,Contratado,Vania Equise Chura (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1739-00-1665099-0-E,Gobierno Autonomo Municipal De San Julian,Consultoria,CM,Contratacion De Un Consultor Individual De Linea - Auxiliar En Enfermeria Puesto De Salud Los Angeles.,False,2026-06-03,,Contratado,Vania Equise Chura (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1753-00-1664985-1-1,Gobierno Autonomo Municipal Fernandez Alonzo,Bienes,ANPE,Adquisicion De Capa Base Para Mantenimiento De Calles Y Avenidas Chane Independencia D-2- Fernandez Alonso,True,2026-06-03,2026-06-12,Vigente,Veronica Arispe Garnica (Telf: 61388968),,Santa Cruz,NB-SABS (D.S.0181)
26-1908-00-1665066-1-1,Gobierno Autonomo Municipal De Puerto Gonzalo Moreno,Consultoria,OF,"Auditoría Financiera Y Auditoría Operativa Sobre El Cumplimiento Del Programa Operativo Anual, Con Pronunciamiento Expreso Sobre La Utilización Y Destino De Los Recursos Provenientes Del Impuesto Directo A Los Hidrocarburos (Idh), Gestión 2025 Del Gobierno Autónomo Municipal De Puerto Gonzalo Moreno",False,2026-06-03,2026-06-24,Vigente,Alvaro Cardozo Rojas (Telf: -),,Pando,Otra Normativa especifica nacional
26-2324-00-1665018-1-1,Entidad Obras Publicas Municipales De Tarija,Bienes,CM,Adquisicion De Lubricantes Y Anticongelantes Para El Equipo Automotor De La Unidad De Construccion Y Mejoramiento De Ornato Publico,False,2026-06-03,2026-06-10,Vigente,Carola Gema Rivas Pacheco (Telf: 46667794),,Tarija,NB-SABS (D.S.0181)
26-2324-00-1665032-1-1,Entidad Obras Publicas Municipales De Tarija,Bienes,CM,Adquisicion De Llantas Para El Equipo Automotor De La Unidad De Construccion Y Mejoramiento De Ornato.,False,2026-06-03,2026-06-10,Vigente,Carola Gema Rivas Pacheco (Telf: 46667794),,Tarija,NB-SABS (D.S.0181)
26-660-15-1661414-1-2,Consejo De La Magistratura,Bienes,ANPE,Adquisición De Papel Membretado Para El Consejo De La Magistratura Primer Semestre,True,2026-06-03,2026-06-12,Vigente,Edgar Delgado Diaz (Telf: 46461600),,Chuquisaca,NB-SABS (D.S.0181)
26-0411-00-1664711-1-1,Corporacion Del Seguro Social Militar - Cossmil,Bienes,ANPE,Adquisición De Suministros Medicos-Insumos Y Reactivos Para El Hospital Militar Nº 2 - Cossmil Macro Regional Santa Cruz - Gestión 2026,True,2026-06-04,2026-06-12,Vigente,Nelfa Brigitte Lazarte Salinas (Telf: 2314236),,La Paz,NB-SABS (D.S.0181)
26-1314-00-1665160-0-E,Gobierno Autonomo Municipal De Villa Tunari,Consultoria,CM,Cm 078-2026 Contratacion Consultor De Linea Auxiliar De Enfermeria Villa 14 De Septiembre 2 Villa Tunari - Municipio,False,2026-06-04,,Contratado,Silber Soto Mamani (Telf: 44136521 ),,Cochabamba,NB-SABS (D.S.0181)
26-1314-00-1665161-0-E,Gobierno Autonomo Municipal De Villa Tunari,Consultoria,CM,Cm 079-2026 Contratacion Consultor De Linea Auxiliar De Enfermeria C. S. Todo Santos Villa Tunari - Municipio,False,2026-06-04,,Contratado,Silber Soto Mamani (Telf: 44136521 ),,Cochabamba,NB-SABS (D.S.0181)
26-1314-00-1665162-0-E,Gobierno Autonomo Municipal De Villa Tunari,Consultoria,CM,Cm 066-2026 Contratacion Consultor De Linea Auxiliar De Enfermeria 4 Villa Tunari - Municipio,False,2026-06-04,,Contratado,Silber Soto Mamani (Telf: 44136521 ),,Cochabamba,NB-SABS (D.S.0181)
26-1314-00-1665163-0-E,Gobierno Autonomo Municipal De Villa Tunari,Consultoria,CM,Cm 080-2026 Contratacion Consultor De Linea Auxiliar De Enfermeria P.S. 1ro De Abril Villa Tunari - Municipio,False,2026-06-04,,Contratado,Silber Soto Mamani (Telf: 44136521 ),,Cochabamba,NB-SABS (D.S.0181)
26-1314-00-1665164-0-E,Gobierno Autonomo Municipal De Villa Tunari,Consultoria,CM,Cm 063-2026 Contratacion Consultor De Linea Auxiliar De Enfermeria 1 Villa Tunari - Municipio,False,2026-06-04,,Contratado,Silber Soto Mamani (Telf: 44136521 ),,Cochabamba,NB-SABS (D.S.0181)
26-1314-00-1665165-0-E,Gobierno Autonomo Municipal De Villa Tunari,Consultoria,CM,Cm 076-2026 Contratacion Consultor De Linea Auxiliar De Enfermeria 14 Villa Tunari - Municipio,False,2026-06-04,,Contratado,Silber Soto Mamani (Telf: 44136521 ),,Cochabamba,NB-SABS (D.S.0181)
26-1314-00-1665166-0-E,Gobierno Autonomo Municipal De Villa Tunari,Consultoria,CM,Cm 065-2026 Contratacion Consultor De Linea Auxiliar De Enfermeria 3 Villa Tunari - Municipio,False,2026-06-04,,Contratado,Silber Soto Mamani (Telf: 44136521 ),,Cochabamba,NB-SABS (D.S.0181)
26-1314-00-1665167-0-E,Gobierno Autonomo Municipal De Villa Tunari,Consultoria,CM,Cm 077-2026 Contratacion Consultor De Linea Auxiliar De Enfermeria Villa 14 De Septiembre 1 Villa Tunari - Municipio,False,2026-06-04,,Contratado,Silber Soto Mamani (Telf: 44136521 ),,Cochabamba,NB-SABS (D.S.0181)
26-1314-00-1665168-0-E,Gobierno Autonomo Municipal De Villa Tunari,Consultoria,CM,Cm 090-2026 Contratacion Consultor De Linea Tecnico En Laboratorio 2 Villa Tunari - Municipio,False,2026-06-04,,Contratado,Silber Soto Mamani (Telf: 44136521 ),,Cochabamba,NB-SABS (D.S.0181)
26-1314-00-1665169-0-E,Gobierno Autonomo Municipal De Villa Tunari,Consultoria,CM,Cm 070-2026 Contratacion Consultor De Linea Auxiliar De Enfermeria 8 Villa Tunari - Municipio,False,2026-06-04,,Contratado,Silber Soto Mamani (Telf: 44136521 ),,Cochabamba,NB-SABS (D.S.0181)
26-1314-00-1665170-0-E,Gobierno Autonomo Municipal De Villa Tunari,Consultoria,CM,Cm 071-2026 Contratacion Consultor De Linea Auxiliar De Enfermeria 9 Villa Tunari - Municipio,False,2026-06-04,,Contratado,Silber Soto Mamani (Telf: 44136521 ),,Cochabamba,NB-SABS (D.S.0181)
26-1314-00-1665171-0-E,Gobierno Autonomo Municipal De Villa Tunari,Consultoria,CM,Cm 083-2026 Contratacion Consultor De Linea Licenciada En Enfermeria Independencia Villa Tunari - Municipio,False,2026-06-04,,Contratado,Silber Soto Mamani (Telf: 44136521 ),,Cochabamba,NB-SABS (D.S.0181)
26-1314-00-1665172-0-E,Gobierno Autonomo Municipal De Villa Tunari,Consultoria,CM,Cm 072-2026 Contratacion Consultor De Linea Auxiliar De Enfermeria 10 Villa Tunari - Municipio,False,2026-06-04,,Contratado,Silber Soto Mamani (Telf: 44136521 ),,Cochabamba,NB-SABS (D.S.0181)
26-1314-00-1665173-0-E,Gobierno Autonomo Municipal De Villa Tunari,Consultoria,CM,Cm 067-2026 Contratacion Consultor De Linea Auxiliar De Enfermeria 5 Villa Tunari - Municipio,False,2026-06-04,,Contratado,Silber Soto Mamani (Telf: 44136521 ),,Cochabamba,NB-SABS (D.S.0181)
26-1314-00-1665174-0-E,Gobierno Autonomo Municipal De Villa Tunari,Consultoria,CM,Cm 082-2026 Contratacion Consultor De Linea Bioquimica Villa 14 De Septiembre Villa Tunari - Municipio,False,2026-06-04,,Contratado,Silber Soto Mamani (Telf: 44136521 ),,Cochabamba,NB-SABS (D.S.0181)
26-1314-00-1665175-0-E,Gobierno Autonomo Municipal De Villa Tunari,Consultoria,CM,Cm 068-2026 Contratacion Consultor De Linea Auxiliar De Enfermeria 6 Villa Tunari - Municipio,False,2026-06-04,,Contratado,Silber Soto Mamani (Telf: 44136521 ),,Cochabamba,NB-SABS (D.S.0181)
26-1314-00-1665176-0-E,Gobierno Autonomo Municipal De Villa Tunari,Consultoria,CM,Cm 069-2026 Contratacion Consultor De Linea Auxiliar De Enfermeria 7 Villa Tunari - Municipio,False,2026-06-04,,Contratado,Silber Soto Mamani (Telf: 44136521 ),,Cochabamba,NB-SABS (D.S.0181)
26-1539-00-1665155-1-1,Gobierno Autonomo Municipal De Ckochas,Obras,CM,Mantenimiento De Unidades Educativas Municipio Ckochas (Refaccion Cancha Polifuncional U.E. Molles),False,2026-06-04,2026-06-10,Vigente,Eliseo Samuel Rodas Flores (Telf: 67900181-67900180),,Potosi,NB-SABS (D.S.0181)
26-1736-00-1665139-1-2,Gobierno Autonomo Municipal De Minero,Obras,ANPP,Const. Aula U.E. Servidores Del Mundo Comunidad La Porfia,True,2026-06-04,2026-06-18,Vigente,Nathaly Aban Cardenas (Telf: 9246155),,Santa Cruz,NB-SABS (D.S.0181)
26-1736-00-1665152-1-2,Gobierno Autonomo Municipal De Minero,Obras,ANPE,Const. Aula U.E. Padre Luis Espinal Camps Ii- Mineros,True,2026-06-04,2026-06-12,Vigente,Nathaly Aban Cardenas (Telf: 9246155),,Santa Cruz,NB-SABS (D.S.0181)
26-1736-00-1665153-1-2,Gobierno Autonomo Municipal De Minero,Obras,ANPE,Const. Cancha Polifuncional U.E. Mary Diez De Bejarano - Mineros,True,2026-06-04,2026-06-12,Vigente,Nathaly Aban Cardenas (Telf: 9246155),,Santa Cruz,NB-SABS (D.S.0181)
26-1911-00-1665182-1-1,Gobierno Autonomo Municipal De Santa Rosa Del Abuna,Consultoria,OF,Auditoria Financiera Y Auditoria Operativa Sobre El Uso Y Destino De Los Recursos Del Impuesto Directo A Los Hidrocarburos De La Gestion 2025 Del Gobierno Autonomo Municipal De Santa Rosa Del Abuna,False,2026-06-04,2026-06-24,Vigente,Luis Fernando Rodriguez Ampuero (Telf: 591 60136652),,Pando,Otra Normativa especifica nacional
26-0411-00-1665192-1-1,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,CM,"Contratacion De Servicio De Mantenimiento De Equipo Gasometro Del Hospital Militar N°2 De La Macro Regional ""Cossmil"" Santa Cruz.",False,2026-06-05,2026-06-10,Vigente,Nelfa Brigitte Lazarte Salinas (Telf: 2314236),,La Paz,NB-SABS (D.S.0181)
26-0670-09-1654311-0-E,Tribunal Electoral Departamental De Santa Cruz,Servicios Generales,CD,Contratacion Servicio De Alimentacion Para Personal Del Cdl - Elección De Autoridades Departamentales 2026 - Segunda Vuelta,False,2026-06-05,,Contratado,Erick Bravo Borges (Telf: 3365070),,Santa Cruz,Ley 1700 Elecciones Subnacionales 2026
26-0670-09-1665141-0-E,Tribunal Electoral Departamental De Santa Cruz,Servicios Generales,CD,Contratacion Servicio Mantenimiento Y Reparacion De Vehiculos Del Ted Santa Cruz Grupo I - Elección De Autoridades Departamentales 2026 - Segunda Vuelta,False,2026-06-05,,Contratado,Erick Bravo Borges (Telf: 3365070),,Santa Cruz,Ley 1700 Elecciones Subnacionales 2026
26-1202-00-1665188-0-E,Gobierno Autonomo Municipal De Palca,Bienes,CD,Const. Modulo Bth Integral Productivo - Palca (Adquisicion De Combustible),False,2026-06-05,,Contratado,Sofia Magali Usnayo Apaza (Telf: 73028516),,La Paz,NB-SABS (D.S.0181)
26-1511-00-1665190-1-1,Gobierno Autonomo Municipal De Colquechaca,Obras,CM,Refaccion Y Mantenimiento De Baños Unidad Educativa Junin Distrito Colquecacha,False,2026-06-05,2026-06-10,Vigente,Milton Salvatierra Bernal (Telf: 0),,Potosi,NB-SABS (D.S.0181)
26-0206-05-1664166-0-E,Fortalecimiento Del Sistema Estadístico Del Estado Plurinacional De Bolivia,Consultoria,OF,Técnico De Operativo De Campo Nacional,False,2026-06-06,,Contratado,Gerardo Pablo Saca (Telf: 2222333),,La Paz,Normativa del Financiador (BID)
26-0206-05-1665193-0-E,Fortalecimiento Del Sistema Estadístico Del Estado Plurinacional De Bolivia,Consultoria,OF,Especialista 1 Responsable De  Muestreo - Pfseepb,False,2026-06-06,,Contratado,Gerardo Pablo Saca (Telf: 2222333),,La Paz,Normativa del Financiador (BID)
26-0206-05-1665194-0-E,Fortalecimiento Del Sistema Estadístico Del Estado Plurinacional De Bolivia,Consultoria,OF,Tecnico Operativo De Logistica Nacional,False,2026-06-06,,Contratado,Gerardo Pablo Saca (Telf: 2222333),,La Paz,Normativa del Financiador (BID)
26-0206-05-1665195-0-E,Fortalecimiento Del Sistema Estadístico Del Estado Plurinacional De Bolivia,Consultoria,OF,Tecnico Operativo De Campo Nacional,False,2026-06-06,,Contratado,Gerardo Pablo Saca (Telf: 2222333),,La Paz,Normativa del Financiador (BID)
26-0206-05-1665197-0-E,Fortalecimiento Del Sistema Estadístico Del Estado Plurinacional De Bolivia,Consultoria,OF,Tecnico De Adquisiciones Y Contrataciones,False,2026-06-06,,Contratado,Gerardo Pablo Saca (Telf: 2222333),,La Paz,Normativa del Financiador (BID)
26-0206-05-1665198-0-E,Fortalecimiento Del Sistema Estadístico Del Estado Plurinacional De Bolivia,Consultoria,OF,Especialista 3 De Operativo De Campo Departamental (Tarija),False,2026-06-06,,Contratado,Gerardo Pablo Saca (Telf: 2222333),,La Paz,Normativa del Financiador (BID)
26-0206-05-1665199-0-E,Fortalecimiento Del Sistema Estadístico Del Estado Plurinacional De Bolivia,Consultoria,OF,Responsable Administrativo Financiero Departamental (Pando),False,2026-06-06,,Contratado,Gerardo Pablo Saca (Telf: 2222333),,La Paz,Normativa del Financiador (BID)
26-0015-01-1665210-1-1,Policia Boliviana,Bienes,CM,"Adquisición De Equipos De Computación Para Las Direcciones Departamentales Dependientes Del Comando Departamental De Policía Tarija, Gestión 2026.",False,2026-06-07,2026-06-10,Vigente,Geovana Duarte Guzman (Telf: 2-433211),,La Paz,NB-SABS (D.S.0181)
26-0015-01-1665211-1-1,Policia Boliviana,Bienes,CM,"Adquisición De Equipos De Computación Para Las Jefaturas Provinciales Dependientes Del Comando Departamental De Policía Tarija, Gestión 2026.",False,2026-06-07,2026-06-10,Vigente,Geovana Duarte Guzman (Telf: 2-433211),,La Paz,NB-SABS (D.S.0181)
26-0015-01-1665212-1-1,Policia Boliviana,Bienes,CM,"Adquisición De Equipos De Computación Para Los Comandos De Frontera Policial Dependientes Del Comando Departamental De Policía Tarija, Gestión 2026.",False,2026-06-07,2026-06-10,Vigente,Geovana Duarte Guzman (Telf: 2-433211),,La Paz,NB-SABS (D.S.0181)
26-0670-03-1655999-0-E,Tribunal Electoral Departamental De Chuquisaca,Servicios Generales,CD,"Publicidad En Medios Radiales (Cadena Radial), Programa “Yo Soy Jurado” Elecciones Subnacionales 2026-Segunda Vuelta, Sifde",False,2026-06-07,,Contratado,Giovani Marcelo Rojas Ortube (Telf: 64 56393),,Chuquisaca,Ley 1700 Elecciones Subnacionales 2026
26-1201-00-1665180-0-E,Gobierno Autonomo Municipal De La Paz,Consultoria,CM,Contratacion De Analista Tecnico - Cierre Del Pir - Gestion 2026,False,2026-06-07,,Contratado,Rosse Mery Camargo Castelo (Telf: 2650000),,La Paz,NB-SABS (D.S.0181)
26-1201-00-1665202-0-E,Gobierno Autonomo Municipal De La Paz,Consultoria,CM,Contratacion De Asesor Legal Cierre Del Pir Gestion 2026,False,2026-06-07,,Contratado,Rosse Mery Camargo Castelo (Telf: 2650000),,La Paz,NB-SABS (D.S.0181)
26-1201-00-1665203-0-E,Gobierno Autonomo Municipal De La Paz,Consultoria,CM,Contratacion De Fiscal Social Cierre Del Pir Gestion 2026,False,2026-06-07,,Contratado,Rosse Mery Camargo Castelo (Telf: 2650000),,La Paz,NB-SABS (D.S.0181)
26-1201-00-1665213-0-E,Gobierno Autonomo Municipal De La Paz,Consultoria,CM,Contratacion De Profesional En Adquisiciones Cierre Del Pir Gestion 2026,False,2026-06-07,,Contratado,Rosse Mery Camargo Castelo (Telf: 2650000),,La Paz,NB-SABS (D.S.0181)
26-1201-00-1665218-0-E,Gobierno Autonomo Municipal De La Paz,Consultoria,CM,Contratacion De Especialista Administrativo Financiero Cierre Pir Gestion 2026,False,2026-06-07,,Contratado,Rosse Mery Camargo Castelo (Telf: 2650000),,La Paz,NB-SABS (D.S.0181)
26-1201-00-1665219-0-E,Gobierno Autonomo Municipal De La Paz,Consultoria,CM,Contratacion De Fiscal Ambiental Cierre Del Pir Gestion 2026,False,2026-06-07,,Contratado,Rosse Mery Camargo Castelo (Telf: 2650000),,La Paz,NB-SABS (D.S.0181)
26-1201-00-1665220-0-E,Gobierno Autonomo Municipal De La Paz,Consultoria,CM,Contratacion De Fiscal Tecnico Cierre Del Pir Gestion 2026,False,2026-06-07,,Contratado,Rosse Mery Camargo Castelo (Telf: 2650000),,La Paz,NB-SABS (D.S.0181)
26-1334-00-1665214-1-1,Gobierno Autonomo Municipal De Chimore,Servicios Generales,CM,Servicio De Mantenimiento Correctivo De Tractor Oruga New Holland D180 Y Sistema De Ruedas Guias Obras Publicas,False,2026-06-07,2026-06-10,Vigente,Eduardo Lopez Meruvia (Telf: 44136218),,Cochabamba,NB-SABS (D.S.0181)
26-1416-00-1665200-1-1,Gobierno Autonomo Municipal De Curahuara De Carangas,Bienes,CNC,"""Adquisicion De Complento Nutricional Nutrimama Con Cañahua, Probiotico Y Omega 3 Segundo Y Tercer Trimestre Para Los Establecimientos De Salud Del Municipio Curahuara De Carangas""",True,2026-06-07,2026-06-11,Vigente,Julian Ladislao Gomez Apaza (Telf: 73222241),,Oruro,Compro Hecho en Bolivia (D.S.4505)
26-1416-00-1665204-1-1,Gobierno Autonomo Municipal De Curahuara De Carangas,Bienes,CNC,"""Adquisicion De Complemento Nutricional Carmelo Segundo Y Tercer Trimestre Para Los Establecimientos De Salud Del Municipio Curahuara De Carangas""",True,2026-06-07,2026-06-11,Vigente,Julian Ladislao Gomez Apaza (Telf: 73222241),,Oruro,Compro Hecho en Bolivia (D.S.4505)
