cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,subasta,fecha_publicacion,fecha_presentacion,estado,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
26-1537-00-1638212-1-1,Gobierno Autonomo Municipal De Villazon,Bienes,CNC,Adquisición De Productos Químicos Y Farmacéuticos 1er Nivel - C.S. Ambulatorio Niño Jesús De Nazaret Primer Trimestre (Servicio De Salud Universal Y Gratuita-Sus),True,2026-03-05,2026-03-11,Vigente,Sandy Miranda Bravo (Telf: 5972119),,Potosi,Compro Hecho en Bolivia (D.S.4505)
26-1539-00-1637792-0-E,Gobierno Autonomo Municipal De Ckochas,Consultoria,CM,Contratación Del Consultor Individual De Línea Operador Excavadora Hidraulica I,False,2026-03-05,,Contratado,Marcelino Llanos Mamani (Telf: 67900181-67900180),,Potosi,NB-SABS (D.S.0181)
26-1539-00-1637812-0-E,Gobierno Autonomo Municipal De Ckochas,Consultoria,CM,Contratación Del Consultor Individual De Línea Resp. Vivero Municipal Checchi,False,2026-03-05,,Contratado,Marcelino Llanos Mamani (Telf: 67900181-67900180),,Potosi,NB-SABS (D.S.0181)
26-1539-00-1637823-0-E,Gobierno Autonomo Municipal De Ckochas,Consultoria,CM,Contratación Del Consultor Individual De Línea Resp. Vivero Municipal San Agustin,False,2026-03-05,,Contratado,Marcelino Llanos Mamani (Telf: 67900181-67900180),,Potosi,NB-SABS (D.S.0181)
26-1601-00-1637840-1-1,Gobierno Autonomo Municipal De Tarija,Bienes,CM,Adquisicion De Material De Premiacion Para Eventos Deportivos – Asociacion De Automovilismo Cercado,False,2026-03-05,2026-03-09,Vigente,Willan Cazon Rodriguez (Telf: 6643211 - 6643213),,Tarija,NB-SABS (D.S.0181)
26-1601-00-1638133-0-E,Gobierno Autonomo Municipal De Tarija,Bienes,CD,"Adquisicion De Combustible (Gasolina Especial Y Diesel Oil) Para Los Equipos Livianos, Equipos Pesados De La Entidad Descentralizada De Obras Publicas Municipales De Tarija",False,2026-03-05,,Contratado,Alberto Baldivieso Villarpando (Telf: 6643211 - 6643213),,Tarija,NB-SABS (D.S.0181)
26-1604-00-1637725-1-1,Gobierno Autonomo Municipal De Yacuiba,Bienes,ANPP,Adquisicion De Medicamentos E Insumos Para El Servicio De Medicina Interna Y Otros Servicios Del Hospital Dr. Ruben Zelaya – Gestion 2026,True,2026-03-05,2026-03-17,Vigente,Walter German Sellis Mercado (Telf: 6822021 / 6822024),,Tarija,NB-SABS (D.S.0181)
26-1604-00-1637932-1-1,Gobierno Autonomo Municipal De Yacuiba,Bienes,CM,Adquisicion De Ùtiles De Escritorio Y Oficina Para Los Centros De Salud De Primer Nivel De Atencion Del Municipio De Yacuiba,False,2026-03-05,2026-03-10,Vigente,Roxette Paniagua Romero (Telf: 6822021 / 6822024),,Tarija,NB-SABS (D.S.0181)
26-1604-00-1638132-1-1,Gobierno Autonomo Municipal De Yacuiba,Bienes,ANPP,Adquisicion De Eritropoyetina Y Otros Medicamentos Para El Servicio De Hemodialisis – Gestion 2026.,True,2026-03-05,2026-03-17,Vigente,Pascual Enrique Gareca Oblitas (Telf: 6822021 / 6822024),,Tarija,NB-SABS (D.S.0181)
26-1606-00-1637929-1-1,Gobierno Autonomo Municipal De Villamontes,Bienes,CND1,"Adquisicion De Alimentos (Harina, Aceite, Leche En Polvo, Azucar, Arroz, Fideo, Chocolate En Polvo Y Manteca) Para Los Estudiantes De Las Unidades Educativas De Los Distritos 1, 6, 8, 10 Y 11 Correspondiente Al Mes De Marzo - Gestion 2026",False,2026-03-05,2026-03-09,Vigente,Yhara Escalante Tejerina (Telf: 6722379 / 6722993),,Tarija,Compro Hecho en Bolivia (D.S.4505)
26-1606-00-1638286-1-1,Gobierno Autonomo Municipal De Villamontes,Bienes,CND1,Adquisición I De Material De Limpieza Para Los Establecimientos De Salud De Primer Nivel  Del Municipio De Villa Montes - Gestion 2026,False,2026-03-05,2026-03-09,Vigente,Yhara Escalante Tejerina (Telf: 6722379 / 6722993),,Tarija,Compro Hecho en Bolivia (D.S.4505)
26-1702-00-1635513-1-1,Gobierno Autonomo Municipal De Cotoca,Bienes,CM,Compra De Reactivos Pcr Latex Y Hcg Prueba De Embarazo Ultrasensible Para El Sistema Unico De Salud Del Hmvc.,False,2026-03-05,2026-03-09,Vigente,Vivian Ruth Cadario Mercado (Telf: 3882547),,Santa Cruz,NB-SABS (D.S.0181)
26-1702-00-1638275-1-1,Gobierno Autonomo Municipal De Cotoca,Bienes,CM,"Compra De Repuestos Y Trabajo Mecanico Correctivo Para La Volqueta Nissan Condor 3865 Kng, Volqueta Volvo F-12 2881-Tux, Que Pertenecen Al Gamc",False,2026-03-05,2026-03-09,Vigente,Vivian Ruth Cadario Mercado (Telf: 3882547),,Santa Cruz,NB-SABS (D.S.0181)
26-1704-00-1637852-0-E,Gobierno Autonomo Municipal De La Guardia,Obras,CD,Mejoramiento Y Mantenimiento De La Unidad Educativa Cambao/Gran Paititi Perteneciente Al Distrito 3 Del Gamlg,False,2026-03-05,,Contratado,Johanna Fernandez Flores (Telf: 33557247),,Santa Cruz,NB-SABS (D.S.0181)
26-1704-00-1637987-0-E,Gobierno Autonomo Municipal De La Guardia,Obras,CD,"Mantenimiento De Unidades Educativas, Villa Victoria, La Peña Brecha 3, D Oliveira Totorales, San Miguel Del Rosario, Isaac Gutierrez Cruz, Basilio T/M Prim, Cañaveral Ii, Tupac Katari, Cañaveral I Y San Miguel Montegrande Pertenecientes Al Distrito 5 Del Gamlg.",False,2026-03-05,,Contratado,Johanna Fernandez Flores (Telf: 33557247),,Santa Cruz,NB-SABS (D.S.0181)
26-1704-00-1638086-1-1,Gobierno Autonomo Municipal De La Guardia,Bienes,CM,Adquisición De Textiles (Juegos De Sabanas) Para Los Diferentes Centros De Salud Del Municipio De La Guardia.,False,2026-03-05,2026-03-10,Vigente,Stefany Delgado Prado (Telf: 33557247),,Santa Cruz,NB-SABS (D.S.0181)
26-1704-00-1638111-1-1,Gobierno Autonomo Municipal De La Guardia,Bienes,CM,Adquisicion De Material De Escritorio Para El Primer Semestre Para Las Oficinas   Dependientes Del Gam La Guardia.,False,2026-03-05,2026-03-10,Vigente,Stefany Delgado Prado (Telf: 33557247),,Santa Cruz,NB-SABS (D.S.0181)
26-1704-00-1638152-1-1,Gobierno Autonomo Municipal De La Guardia,Servicios Generales,ANPP,Servicio De Mantenimiento Correctivo Y Preventivo De Vehiculos Livianos Del Gobierno Autonomo Municipal De La Guardia 1er Semestre Gestión 2026,True,2026-03-05,2026-03-18,Vigente,Fabiola Diaz Rosado (Telf: 33557247),,Santa Cruz,NB-SABS (D.S.0181)
26-1704-00-1638186-1-1,Gobierno Autonomo Municipal De La Guardia,Bienes,CND1,"""Adquisicion  De Estantes  Para La Unidad De Contrataciones Dependiente Del Gam La Guardia""",False,2026-03-05,2026-03-10,Vigente,Stefany Delgado Prado (Telf: 33557247),,Santa Cruz,Compro Hecho en Bolivia (D.S.4505)
26-1704-00-1638189-1-1,Gobierno Autonomo Municipal De La Guardia,Bienes,CNC,Adquisicion De Camisas Para El Personal Tecnico Y Operativo De La Secretaria Municipal De Obras Publicas Del G.A.M.L.G.,True,2026-03-05,2026-03-12,Vigente,Sofia Mallcu Colque (Telf: 33557247),,Santa Cruz,Compro Hecho en Bolivia (D.S.4505)
26-1704-00-1638303-1-1,Gobierno Autonomo Municipal De La Guardia,Servicios Generales,ANPE,Servicio De Una Cisterna Para La Recolección De Aguas Residuales Para Los Centros De Salud Del Municipio De La Guardia,True,2026-03-05,2026-03-12,Vigente,Fabiola Diaz Rosado (Telf: 33557247),,Santa Cruz,NB-SABS (D.S.0181)
26-1708-00-1637802-0-E,Gobierno Autonomo Municipal De San Miguel (San Miguel De Velasco),Servicios Generales,CD,"Provision De Alimentacion Complementaria Escolar Para Alumnos Del Nivel Primario Y Segundario De La Unidad Educativa ""Altamira"", Distrito Nueva Esperanza Del G.A.M. San Miguel De Velasco",False,2026-03-05,,Contratado,Adriana Paola Garcia Rodriguez (Telf: 73695836),,Santa Cruz,NB-SABS (D.S.0181)
26-1708-00-1637825-0-E,Gobierno Autonomo Municipal De San Miguel (San Miguel De Velasco),Servicios Generales,CD,"Provision De Alimentacion Complementaria Escolar Para Alumnos Del Nivel Primario De La Unidad Educativa ""Rene Barrientos Ortuño"", Distrito Capital Del G.A.M. San Miguel De Velasco",False,2026-03-05,,Contratado,Adriana Paola Garcia Rodriguez (Telf: 73695836),,Santa Cruz,NB-SABS (D.S.0181)
26-1708-00-1637899-0-E,Gobierno Autonomo Municipal De San Miguel (San Miguel De Velasco),Servicios Generales,CD,"Provision De Alimentacion Complementaria Escolar Para Alumnos Del Nivel Inicial, Primario Y Segundario De La Unidad Educativa ""Guapomocito"", Distrito Sapoco Del G.A.M. San Miguel De Velasco",False,2026-03-05,,Contratado,Adriana Paola Garcia Rodriguez (Telf: 73695836),,Santa Cruz,NB-SABS (D.S.0181)
26-1708-00-1637972-0-E,Gobierno Autonomo Municipal De San Miguel (San Miguel De Velasco),Servicios Generales,CD,"Provision De Alimentacion Complementaria Escolar Para Alumnos Del Nivel Inicial, Primario Y Segundario De La Unidad Educativa ""Cruz Del Tacoigo"", Distrito El Progreso Del G.A.M. San Miguel De Velasco",False,2026-03-05,,Contratado,Adriana Paola Garcia Rodriguez (Telf: 73695836),,Santa Cruz,NB-SABS (D.S.0181)
26-1708-00-1638176-0-E,Gobierno Autonomo Municipal De San Miguel (San Miguel De Velasco),Servicios Generales,CD,"Provision De Alimentacion Complementaria Escolar Para Alumnos Del Nivel Segundario De La Unidad Educativa ""Jose Julian Dorado"", Distrito Capital Del G.A.M. San Miguel De Velasco",False,2026-03-05,,Contratado,Adriana Paola Garcia Rodriguez (Telf: 73695836),,Santa Cruz,NB-SABS (D.S.0181)
26-1708-00-1638233-0-E,Gobierno Autonomo Municipal De San Miguel (San Miguel De Velasco),Servicios Generales,CD,"Provision De Alimentacion Complementaria Escolar Para Alumnos Del Nivel Inicial, Primaria Y Segundaria De La Unidad Educativa ""Monseñor Belisario Santistevan"", Distrito Capital Del G.A.M. San Miguel De Velasco",False,2026-03-05,,Contratado,Adriana Paola Garcia Rodriguez (Telf: 73695836),,Santa Cruz,NB-SABS (D.S.0181)
26-1708-00-1638267-0-E,Gobierno Autonomo Municipal De San Miguel (San Miguel De Velasco),Servicios Generales,CD,"Provision De Alimentacion Complementaria Escolar Para Alumnos Del Nivel Primario De La Unidad Educativa ""21 De Septiembre"", Distrito Nueva Esperanza Del G.A.M. San Miguel De Velasco",False,2026-03-05,,Contratado,Adriana Paola Garcia Rodriguez (Telf: 73695836),,Santa Cruz,NB-SABS (D.S.0181)
26-1712-00-1637713-1-1,Gobierno Autonomo Municipal De Yapacani,Bienes,CM,Adquisicion De Accesorios Para Mantenimiento De Alumbrado Publico Para El Distrito Ii,False,2026-03-05,2026-03-09,Vigente,Laury Choque Impa (Telf: 933-6167),,Santa Cruz,NB-SABS (D.S.0181)
26-1712-00-1637740-1-1,Gobierno Autonomo Municipal De Yapacani,Bienes,CM,Provision De Grama Para Alameda De La Av. Epifanio Rios (Distrito 1 Y 2),False,2026-03-05,2026-03-09,Vigente,Laury Choque Impa (Telf: 933-6167),,Santa Cruz,NB-SABS (D.S.0181)
26-1714-00-1638322-1-1,Gobierno Autonomo Municipal De Pailon,Obras,ANPP,Const. Coliseo Municipal Com/ Rosal Centro,True,2026-03-05,2026-03-18,Vigente,Edy Alejandro Zegarra Burgos (Telf: 3884226),,Santa Cruz,NB-SABS (D.S.0181)
26-1714-00-1638344-1-1,Gobierno Autonomo Municipal De Pailon,Obras,ANPP,Const. Alameda B/24 De Septiembre,True,2026-03-05,2026-03-18,Vigente,Edy Alejandro Zegarra Burgos (Telf: 3884226),,Santa Cruz,NB-SABS (D.S.0181)
26-1714-00-1638352-1-1,Gobierno Autonomo Municipal De Pailon,Servicios Generales,CM,Alquiler  De Maquinaria (Chata Tolva De 25 M3) Para El Transporte De Ripio Al Barrio Santa Teresita,False,2026-03-05,2026-03-09,Vigente,Edy Alejandro Zegarra Burgos (Telf: 3884226),,Santa Cruz,NB-SABS (D.S.0181)
26-1714-00-1638356-1-1,Gobierno Autonomo Municipal De Pailon,Servicios Generales,CM,Alquiler De Maquinaria (Chata Tolva De 25 M3) Para El Transporte De Ripio A La Comunidad Pozo Del Tigre,False,2026-03-05,2026-03-09,Vigente,Edy Alejandro Zegarra Burgos (Telf: 3884226),,Santa Cruz,NB-SABS (D.S.0181)
26-1723-00-1637350-1-1,Gobierno Autonomo Municipal De Camiri,Bienes,ANPP,Primera Compra Trimestral De Insumos Para Los Establecimientos De Salud Del Primer Nivel Y Hospital Municipal Camiri,True,2026-03-05,2026-03-17,Vigente,Miguel Angel Martinez Padilla (Telf: 952-2330/952-2451),,Santa Cruz,NB-SABS (D.S.0181)
26-1731-00-1637897-0-E,Gobierno Autonomo Municipal De Pampa Grande,Bienes,CD,"Compra De Cemento Para El Proyecto ""Reconstruccion En La Calle Camiri -  Distrito Los Negros""",False,2026-03-05,,Contratado,Celestina Menacho Laime (Telf: 33136040),,Santa Cruz,NB-SABS (D.S.0181)
26-1734-00-1637005-1-1,Gobierno Autonomo Municipal De Montero,Bienes,ANPE,Adquisición De Llantas Para Los Vehículos De La Dirección Municipal De Servicios Públicos Gestión 2026,True,2026-03-05,2026-03-11,Vigente,Yobana Lopez Galindo (Telf: 9220022 -),,Santa Cruz,NB-SABS (D.S.0181)
26-1734-00-1637576-1-1,Gobierno Autonomo Municipal De Montero,Bienes,CNC,Adquisicion De Medicamentos Para Atender A Pacientes Con Dengue Y Chikungunya Adscritos Al S.U.S. Del H.A.G.R. 2026,True,2026-03-05,2026-03-11,Vigente,Roy David Vaca Salvatierra (Telf: 9220022 -),,Santa Cruz,Compro Hecho en Bolivia (D.S.4505)
26-1739-00-1633685-1-1,Gobierno Autonomo Municipal De San Julian,Bienes,ANPE,Adquisicion De Medicamentos E Insumos I Para Hospital Municipal,True,2026-03-05,2026-03-11,Vigente,Rolando  Bravo (Telf: 0965 8002),,Santa Cruz,NB-SABS (D.S.0181)
26-1755-00-1638248-0-E,Gobierno Autonomo Municipal De Cuatro Canadas,Consultoria,CM,Servicio De Consultoria Por Producto Para El Revaluo Tecnico De Los Activos Fijos De La  Administracion Central Del Gobierno Autonomo Municipal De Cuatro,False,2026-03-05,,Contratado,Ximena Poma Rodriguez (Telf: 9656315),,Santa Cruz,NB-SABS (D.S.0181)
26-1755-00-1638300-0-E,Gobierno Autonomo Municipal De Cuatro Canadas,Consultoria,CM,Servicio De Consultoria Por Producto Para El Revaluo Tecnico De Los Activos Fijos De Los Establecimientos De Salud Municipal De Cuatro Cañadas,False,2026-03-05,,Contratado,Ximena Poma Rodriguez (Telf: 9656315),,Santa Cruz,NB-SABS (D.S.0181)
26-1801-00-1637564-0-E,Gobierno Autonomo Municipal De Santisima Trinidad,Obras,CD,Refaccionar Y Mantener Infraestructura Y Mobiliario De Educacion - U.E. Joaquin Hurtado Chavez D-8 Municipio De Trinidad Fase I,False,2026-03-05,,Contratado,"Eulis Cuellar Cardona (Telf: 4621477, 4621322)",,Beni,NB-SABS (D.S.0181)
26-1801-00-1637811-0-E,Gobierno Autonomo Municipal De Santisima Trinidad,Consultoria,CM,Consultor Individual De Linea Administrativo Iii Encargado Del Sistema De Información Geográfica (S.I.G) Topografía Dpt Gestión 2026,False,2026-03-05,,Contratado,"Juan Gabriel Novono Barboza (Telf: 4621477, 4621322)",,Beni,NB-SABS (D.S.0181)
26-1801-00-1637833-0-E,Gobierno Autonomo Municipal De Santisima Trinidad,Consultoria,CM,Consultor Individual De Linea Apoyo Administrativo Iii Secretaria Para La Dpt Gestión 2026,False,2026-03-05,,Contratado,"Juan Gabriel Novono Barboza (Telf: 4621477, 4621322)",,Beni,NB-SABS (D.S.0181)
26-1801-00-1637851-0-E,Gobierno Autonomo Municipal De Santisima Trinidad,Consultoria,CM,Consultor Individual De Linea Apoyo Administrativo Ii Alarife Topográfico 2 Dpt-Gestion 2026,False,2026-03-05,,Contratado,"Juan Gabriel Novono Barboza (Telf: 4621477, 4621322)",,Beni,NB-SABS (D.S.0181)
26-1801-00-1637884-0-E,Gobierno Autonomo Municipal De Santisima Trinidad,Consultoria,CM,Consultor Individual De Linea Apoyo Administrativo Ii Alarife Topográfico 3 Dpt-Gestion 2026,False,2026-03-05,,Contratado,"Juan Gabriel Novono Barboza (Telf: 4621477, 4621322)",,Beni,NB-SABS (D.S.0181)
26-1801-00-1637895-0-E,Gobierno Autonomo Municipal De Santisima Trinidad,Consultoria,CM,Consultor Individual De Linea Apoyo Administrativo I Inspector Municipal En Mensura Y Deslinde 1 D.P.T. Gestion 2026,False,2026-03-05,,Contratado,"Juan Gabriel Novono Barboza (Telf: 4621477, 4621322)",,Beni,NB-SABS (D.S.0181)
26-1801-00-1637900-0-E,Gobierno Autonomo Municipal De Santisima Trinidad,Obras,CD,Refaccionar Y Mantener Infraestructura Y Mobiliario De Educacion - U.E Joaquin Hurtado Chavez D-8 Municipio De Trinidad - Fase Iv,False,2026-03-05,,Contratado,"Eulis Cuellar Cardona (Telf: 4621477, 4621322)",,Beni,NB-SABS (D.S.0181)
26-1801-00-1637945-0-E,Gobierno Autonomo Municipal De Santisima Trinidad,Consultoria,CM,Consultor Individual De Linea Administrativo Iii Tecnico En Dibujo De Mensura Y Deslinde Dpt Gestion 2026,False,2026-03-05,,Contratado,"Juan Gabriel Novono Barboza (Telf: 4621477, 4621322)",,Beni,NB-SABS (D.S.0181)
26-1801-00-1637989-0-E,Gobierno Autonomo Municipal De Santisima Trinidad,Consultoria,CM,Consultor Individual De Linea Apoyo Administrativo Ii Tecnico En Sistema De Informacion Geografica (Sig) 1 Dpt-Gestion 2026,False,2026-03-05,,Contratado,"Juan Gabriel Novono Barboza (Telf: 4621477, 4621322)",,Beni,NB-SABS (D.S.0181)
26-1801-00-1637996-0-E,Gobierno Autonomo Municipal De Santisima Trinidad,Consultoria,CM,Consultor Individual De Linea Apoyo Administrativo Ii Inspector De Obras Clandestinas 3 D.P.T. Gestion 2026,False,2026-03-05,,Contratado,"Juan Gabriel Novono Barboza (Telf: 4621477, 4621322)",,Beni,NB-SABS (D.S.0181)
26-1801-00-1638004-0-E,Gobierno Autonomo Municipal De Santisima Trinidad,Consultoria,CM,Consultor Individual De Linea Apoyo Administrativo Iii Inspector De Lotes Baldios 1 D.P.T. Gestion 2026,False,2026-03-05,,Contratado,"Juan Gabriel Novono Barboza (Telf: 4621477, 4621322)",,Beni,NB-SABS (D.S.0181)
26-1801-00-1638010-0-E,Gobierno Autonomo Municipal De Santisima Trinidad,Consultoria,CM,Consultor Individual De Linea Apoyo Administrativo Ii Inspector De Obras Clandestinas 2 D.P.T. Gestion 2026,False,2026-03-05,,Contratado,"Juan Gabriel Novono Barboza (Telf: 4621477, 4621322)",,Beni,NB-SABS (D.S.0181)
26-1801-00-1638019-0-E,Gobierno Autonomo Municipal De Santisima Trinidad,Consultoria,CM,Consultor Individual De Linea Apoyo Administrativo I Inspector Municipal En Mensura Y Deslinde 2 D.P.T. Gestion 2026,False,2026-03-05,,Contratado,"Juan Gabriel Novono Barboza (Telf: 4621477, 4621322)",,Beni,NB-SABS (D.S.0181)
26-1801-00-1638026-0-E,Gobierno Autonomo Municipal De Santisima Trinidad,Consultoria,CM,Consultor Individual De Linea Apoyo Administrativo Ii Inspector De Obras Clandestinas 4 D.P.T. Gestion 2026,False,2026-03-05,,Contratado,"Juan Gabriel Novono Barboza (Telf: 4621477, 4621322)",,Beni,NB-SABS (D.S.0181)
26-1801-00-1638163-0-E,Gobierno Autonomo Municipal De Santisima Trinidad,Obras,CD,Refacconar Y Mantener Infraestructura Y Mobiliario De Educacion - U.E. Joaquin Hurtado Chavez D-8 Municipio De Trinidad - Fase Iii,False,2026-03-05,,Contratado,"Eulis Cuellar Cardona (Telf: 4621477, 4621322)",,Beni,NB-SABS (D.S.0181)
26-1801-00-1638205-0-E,Gobierno Autonomo Municipal De Santisima Trinidad,Obras,CD,Refaccionar Y Mantener Infraestructura Y Mobiliario De Educacion - U.E Joaquin Hurtado Chavez D-8 Municipio De Trinidad - Fase Ii,False,2026-03-05,,Contratado,"Eulis Cuellar Cardona (Telf: 4621477, 4621322)",,Beni,NB-SABS (D.S.0181)
26-1808-00-1637907-1-1,Gobierno Autonomo Municipal De San Borja,Bienes,CNC,Compra Trimestral De Medicamentos Nacionales Para Los 22 Centros De Salud Del Municipio De San Borja En Atencion Del Sus,True,2026-03-05,2026-03-10,Vigente,Valeria Eliana Moreira Otero (Telf: -),,Beni,Compro Hecho en Bolivia (D.S.4505)
26-1810-00-1637739-1-1,Gobierno Autonomo Municipal De Santa Ana,Bienes,ANPE,"""Adquisicion De Medicamentos, Para El Hospital Municipal Dr. Jacobo Abularach A., Correspondiente Al Primer Trimestre De La Gestion 2026"".",True,2026-03-05,2026-03-11,Vigente,Jose Antonio Aquin Moreno (Telf: 34842062),,Beni,NB-SABS (D.S.0181)
26-1811-00-1637882-1-1,Gobierno Autonomo Municipal De San Ignacio De Moxos,Bienes,CM,Solicitud De Adquisición De Medicamentos Para Los Servicios De Salud Del Municipio De San Ignacio De Moxos_6ta Compra,False,2026-03-05,2026-03-10,Vigente,Natalia Garcia Añes (Telf: 34822154),,Beni,NB-SABS (D.S.0181)
26-1813-00-1638265-1-1,Gobierno Autonomo Municipal De San Andres,Bienes,ANPP,Adquisición De Una Ambulancia Para El C.S. Villa San Pedro,True,2026-03-05,2026-03-18,Vigente,Jack Harold Romay Martinez (Telf: 73226114),,Beni,NB-SABS (D.S.0181)
26-1813-00-1638312-1-1,Gobierno Autonomo Municipal De San Andres,Bienes,ANPP,Adquisicion De Ambulancia Centro De Salud San Andres,True,2026-03-05,2026-03-18,Vigente,Jack Harold Romay Martinez (Telf: 73226114),,Beni,NB-SABS (D.S.0181)
26-1910-00-1638361-1-1,Gobierno Autonomo Municipal De Sena,Servicios Generales,ANPP,"Mantenimiento De Calles, Avenidas Y Aceras Municipales El Sena ""Barrio Villa Cruz, Las Arenas D-6 Localidad Sena: Municipio De Sena",True,2026-03-05,2026-03-17,Vigente,Charlie Mendieta Ojopi (Telf: 8423584),,Pando,NB-SABS (D.S.0181)
26-2302-00-1638076-1-1,Empresa Municipal De Agua Potable Y Alcantarillado Sacaba,Consultoria,ANPE,"Contratacion De Consultores Individuales De Linea: Tecnico I Operador Ptar Pucara, Peon Ptar Pucara, Sereno Ptar Pucara",False,2026-03-05,2026-03-12,Vigente,Selia Solamayo Mamani (Telf: 4706525),,Cochabamba,NB-SABS (D.S.0181)
26-2317-00-1638007-1-1,Empresa Municipal De Asfaltos Y Vias - Emavias,Servicios Generales,ANPP,Servicio De Seguridad Privada,True,2026-03-05,2026-03-18,Vigente,Yovanka Nury Lima Sussy (Telf: 2301370),,La Paz,NB-SABS (D.S.0181)
26-2330-00-1636924-1-1,Empresa Publica Departamental De Servicios Electricos Tarija - Setar,Obras,ANPP,Construccion De Obras Civiles De Plataforma Para Instalacion Transformador De Potencia En La Subestacion Bermejo,True,2026-03-05,2026-03-18,Vigente,Heriberta Sofia Flores Flores (Telf: 46642213 - INT. 102),,Tarija,NB-SABS (D.S.0181)
26-2335-00-1629964-1-2,Entidad Municipal De Aseo Potosi,Bienes,ANPP,"Adquisicion De Ropa De Trabajo Y Equipos De Proteccion Personal 1ra Dotacion 2026 Para El Personal Operativo, Tecnico Y Administrativo",True,2026-03-05,2026-03-17,Vigente,Balois Zambrana Alvarez (Telf: 2626243190),,Potosi,NB-SABS (D.S.0181)
26-2346-00-1637846-1-1,Entidad Descentralizada Terminal Metropolitana El Alto,Servicios Generales,ANPP,Servicio De Mantenimiento Correctivo En La Infraestructura Superior De La Edtmea,True,2026-03-05,2026-03-17,Vigente,Ronald Rogelio Zabala Gutierrez (Telf: 2870011 - 2870012),,La Paz,NB-SABS (D.S.0181)
26-4601-00-1637721-1-1,Gobierno Autonomo Regional Del Gran Chaco,Bienes,CM,Adquisicion De Medicamentos De Uso Hospitalario Para El Servicio De Medicina Interna Hospital Fray Quebracho,False,2026-03-05,2026-03-10,Vigente,Hugo Luis Mejia Liquitaya (Telf: 46822041),,Tarija,NB-SABS (D.S.0181)
24-0342-00-1638376-0-E,Agencia Estatal De Vivienda,Consultoria,OF,Proyecto De Vivienda Nueva Autoconstruccion En El Municipio De Guayaramerin - Fase (Xxxvi) 2023 - Beni,False,2026-03-06,,Contratado,Samir Adad Zabala (Telf: 2148747 - 2148984),,La Paz,Otra Normativa especifica nacional
24-0342-00-1638432-0-E,Agencia Estatal De Vivienda,Consultoria,OF,Inspectoria Para El Proyecto De Vivienda Nueva Autoconstruccion En El Municipio De Guayaramerin - Fase (Xxxvi)2023 - Beni,False,2026-03-06,,Contratado,Samir Adad Zabala (Telf: 2148747 - 2148984),,La Paz,Otra Normativa especifica nacional
24-0513-00-1638662-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,Servicio Operadores De Dispenser Ee.Ss. El Tejar - I - Udc - Dcch - Gestion 2025,False,2026-03-06,,Contratado,Brian Willy Arana Siles (Telf: 2358802),,La Paz,Normativa del Financiador
24-1276-00-1638789-0-E,Gobierno Autonomo Municipal De Mapiri,Consultoria,CM,Consultoria Por Producto Para Servicios De Supervisión Técnica Del Proyecto Rehab. De Suelos Agricolas Para La Produccioin Integral De Frutales Municipio De Mapiri,False,2026-03-06,,Contratado,Pedro Julio Choque Guarachi (Telf: 67033666),,La Paz,NB-SABS (D.S.0181)
25-0138-00-1637075-0-E,Universidad Mayor Real Y Pontificia De San Francisco Xavier,Consultoria,CM,Contratacion De Consultor En Linea Como Apoyo Administrativo - Investigador En El Instituto De Investigacion De La Facultad De Ingenieria Y Ciencias Aplicadas Meca - Electronica De La Universidad Mayor Real Y Pontificia De San Francisco Xavier De Chuquisaca,False,2026-03-06,,Contratado,Marieli Glenda Veramendi Alba (Telf: 6451970),,Chuquisaca,NB-SABS (D.S.0181)
25-0206-05-1637941-0-E,Fortalecimiento Del Sistema Estadístico Del Estado Plurinacional De Bolivia,Servicios Generales,CD,"Servicio De Mantenimiento De Vehiculos Para Chuquisaca, Tarija, Beni Y Pando",False,2026-03-06,,Contratado,Wilfredo David Abarca Fernandez (Telf: 2222333),,La Paz,Normativa del Financiador (BID)
25-0206-05-1638141-0-E,Fortalecimiento Del Sistema Estadístico Del Estado Plurinacional De Bolivia,Servicios Generales,OF,Servicio De Parqueo Para La Salvaguarda De Vehiculos De La Departamental De La Paz,False,2026-03-06,,Contratado,Wilfredo David Abarca Fernandez (Telf: 2222333),,La Paz,Normativa del Financiador (BID)
25-0283-04-1638775-0-E,Gerencia Regional Potosi - Aduana Nacional De Bolivia,Servicios Generales,CD,"Contratación Del Servicio De Courier Para La Gerencia Regional Potosí, Administraciones Dependientes Y Ucoe - Gestión 2026",False,2026-03-06,,Contratado,Vicente Mollo Blaz (Telf: (2) 6231644),,Potosi,NB-SABS (D.S.0181)
25-0314-00-1638695-0-E,Autoridad De Fiscalización De Electricidad Y Tecnologia Nuclear,Servicios Generales,CD,Alquiler Oficina Regional Sucre,False,2026-03-06,,Contratado,Mildred Amparo Gonzales Gonzales (Telf: 2312401),,La Paz,NB-SABS (D.S.0181)
25-0342-00-1625156-0-E,Agencia Estatal De Vivienda,Consultoria,OF,Proyecto De Vivienda Cualitativa En El Municipio De San Julian -Fase(Xxii) 2025- Santa Cruz,False,2026-03-06,,Contratado,Rodrigo Yave Toroya (Telf: 2148747 - 2148984),,La Paz,Otra Normativa especifica nacional
