cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,subasta,fecha_publicacion,fecha_presentacion,estado,persona_contacto,fecha_adjudicacion_desierta,departamento,normativa
24-1259-00-1435784-1-1,Gobierno Autonomo Municipal De Palos Blancos,Servicios Generales,CM,Contratacion De Provision De Alimentacion Complementaria (Desayuno Escolar) U.E Agua Dulce Gestion 2024,False,2024-05-01,2024-05-06,Vigente,Joaquin Santos Quispe Choque (Telf: 71517446),,La Paz,NB-SABS (D.S.0181)
24-1259-00-1435785-1-1,Gobierno Autonomo Municipal De Palos Blancos,Servicios Generales,CM,Contratacion De Provision De Alimentacion Complementaria (Desayuno Escolar) U.E. Tucupi Gestion 2024,False,2024-05-01,2024-05-06,Vigente,Joaquin Santos Quispe Choque (Telf: 71517446),,La Paz,NB-SABS (D.S.0181)
24-1259-00-1435786-1-1,Gobierno Autonomo Municipal De Palos Blancos,Servicios Generales,CM,Contratacion De Provision De Alimentacion Complementaria (Desayuno Escolar) U.E. Puerto Carmen Gestion 2024,False,2024-05-01,2024-05-06,Vigente,Joaquin Santos Quispe Choque (Telf: 71517446),,La Paz,NB-SABS (D.S.0181)
24-1259-00-1435787-1-1,Gobierno Autonomo Municipal De Palos Blancos,Servicios Generales,CM,"Contratacion De Provision De Alimentacion Complementaria (Desayuno Escolar) U.E. Palos Blancos ""D"" Gestion 2024",False,2024-05-01,2024-05-06,Vigente,Joaquin Santos Quispe Choque (Telf: 71517446),,La Paz,NB-SABS (D.S.0181)
24-1259-00-1435788-1-1,Gobierno Autonomo Municipal De Palos Blancos,Servicios Generales,CM,Contratacion De Provision De Alimentacion Complementaria (Desayuno Escolar) U.E. San Jose Gestion 2024,False,2024-05-01,2024-05-06,Vigente,Joaquin Santos Quispe Choque (Telf: 71517446),,La Paz,NB-SABS (D.S.0181)
24-1337-00-1433431-1-1,Gobierno Autonomo Municipal De Vacas,Bienes,CM,"Adquisición De Material De Limpieza Para El Sector De Educación, Policía Boliviana, Y Almacenes Del Ejecutivo Municipal",False,2024-05-01,2024-05-06,Vigente,Esequiel Rosas Terceros (Telf: 44138488),,Cochabamba,NB-SABS (D.S.0181)
24-1514-00-1435610-1-1,Gobierno Autonomo Municipal De Ocuri,Bienes,CM,Mantenimiento Y Reparacion De Equipo Pesado (Adquisicion De Repuestos Para Cambio Preventivo Para Maquinaria Pesada Del Municipio De Ocuri),False,2024-05-01,2024-05-06,Vigente,Ximena Eliana Mamani Ramirez (Telf: 74259994),,Potosi,NB-SABS (D.S.0181)
24-1528-00-1435773-1-1,Gobierno Autonomo Municipal De Puna (Villa Talavera),Obras,ANPE,Const. Aulas U.E. Comunidad Tucultapi,True,2024-05-01,2024-05-08,Vigente,Ruben Romero Taca (Telf: 26136212),,Potosi,NB-SABS (D.S.0181)
24-1539-00-1435774-1-1,Gobierno Autonomo Municipal De Ckochas,Bienes,CNC,Adquisicion De Complemento Nutricional Carmelo (D.S. 4505),True,2024-05-01,2024-05-08,Vigente,Marcelino Llanos Mamani (Telf: 67900181-67900180),,Potosi,Compro Hecho en Bolivia (D.S.4505)
24-1539-00-1435775-1-1,Gobierno Autonomo Municipal De Ckochas,Bienes,CNC,Adquisicion Alimentaria Complementaria Nutribebe (D.S. 4505),True,2024-05-01,2024-05-08,Vigente,Marcelino Llanos Mamani (Telf: 67900181-67900180),,Potosi,Compro Hecho en Bolivia (D.S.4505)
24-1539-00-1435776-1-1,Gobierno Autonomo Municipal De Ckochas,Bienes,CNC,"Adquisición De Medicamentos Para El Sistema Único De Salud Red De Servicios De Salud Municipal Safci Ckochas  Gestión 2024 ( D.S. 4505)

",True,2024-05-01,2024-05-08,Vigente,Marcelino Llanos Mamani (Telf: 67900181-67900180),,Potosi,Compro Hecho en Bolivia (D.S.4505)
24-4601-02-1434379-1-1,Gobierno Autonomo Regional Del Gran Chaco - Carapari,Bienes,ANPE,Adquisicion De Prendas De Vestir (Camisas - Chalecos) Para El Servicio Regional De Promocion De Empleo - Se.Re.Pe. Gestion 2024 - Anpe,True,2024-05-01,2024-05-08,Vigente,Oscar Guido Quisbert  (Telf: 46136225),,Tarija,NB-SABS (D.S.0181)
22-0517-00-1288846-0-E,Corporacion Minera De Bolivia - Comibol,Bienes,CD,Volquete De Bajo Perfil Para Mineria,False,2024-05-02,,Contratado,Bernardino Bautista Mamani (Telf: 2682100 - 2682107-2901106),,La Paz,NB-SABS (D.S.0181)
23-0047-34-1436085-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,Servicio De Transporte Para El Traslado De Harina De Trigo De Diferentes Molineras De Santa Cruz-Cochabamba-Silos Caracollo Entrega A Sector Panificador-Cuarta Saque,False,2024-05-02,,Contratado,Rene Medrano Velasco (Telf: 2115500),,La Paz,NB-SABS (D.S.0181)
23-0342-00-1435862-0-E,Agencia Estatal De Vivienda,Consultoria,OF,Inspectoria Para El Proyecto De Vivienda Cualitativa En El Municipio De Cocapata - Fase (X) 2023 - Cochabamba,False,2024-05-02,,Contratado,Ronal Valencia Ari (Telf: 2141109),,La Paz,Otra Normativa especifica nacional
23-0513-00-1435827-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Obras,OF,Obras Civiles Y Mecánicas Para La Construcción De Red Secundaria Municipio Villamontes 2023-Udc-Drsb,False,2024-05-02,,Contratado,Paola Rodrigrez Camara (Telf: 2358802),,La Paz,Otra Normativa especifica nacional
24-0010-00-1396152-3-1,Ministerio De Relaciones Exteriores ,Servicios Generales,CM,Servicio De Mantenimiento Preventivo Y Correctivo De Los Vehículos Toyota Del Ministerio De Relaciones Exteriores - Gestión 2024,False,2024-05-02,2024-05-06,Vigente,Juan Luis Machicado Gutierrez (Telf: 2113175 int. 4120),,La Paz,NB-SABS (D.S.0181)
24-0015-01-1432178-1-2,Policia Boliviana,Bienes,ANPE,Adquisicion De Mobiliario De Oficina De Madera Para El Comando Departamental De La Policia De Pando (Segunda Convocatoria),True,2024-05-02,2024-05-08,Vigente,Apolinar Cussi Chapi (Telf: 2-433211),,La Paz,NB-SABS (D.S.0181)
24-0015-01-1435988-1-1,Policia Boliviana,Bienes,CND1,"Adquisicion De Papel Ecologico Y Cuadernos Para La Seccion Almacen De Materiales Y Suministros Del Comando General De La Policia Boliviana , 1er Semestre 2024.",False,2024-05-02,2024-05-07,Vigente,Emilio Cesar Yupanqui Guachalla (Telf: 2-433211),,La Paz,Compro Hecho en Bolivia (D.S.4505)
24-0015-01-1436002-1-1,Policia Boliviana,Bienes,ANPE,Adquisicion De Freezer Industriales Para Las Unidades Policiales Dependientes Del Comando Departamental De Policia De Cochabamba Gestion 2024,True,2024-05-02,2024-05-08,Vigente,Lisbeth Hinojosa Paredes (Telf: 2-433211),,La Paz,NB-SABS (D.S.0181)
24-0015-03-1436093-1-1,Direccion Nacional De Fiscalizacion Y  Recaudaciones De La Policia Nacional,Servicios Generales,ANPP,Servicio Tecnico Traslado Interno Del Data Center De La Dnfr.,True,2024-05-02,2024-05-22,Vigente,Felipe Loza Mullisaca (Telf: 2310287),,La Paz,NB-SABS (D.S.0181)
24-0020-00-1430097-0-E,Ministerio De Defensa ,Bienes,EM,Adquisicion De Gaviones Para Atencion De Familias Damnificadas Por Desastres Y/O Emergencias En El Municipo De La Paz- Plan Nacional De Emergencias 2024,False,2024-05-02,,Contratado,Mirtha Thania Apacani Mamani (Telf: 2432525  int 4209),,La Paz,NB-SABS (D.S.0181)
24-0020-00-1435825-0-E,Ministerio De Defensa ,Bienes,EM,Adquisicion De Colchones Para La Atencion De Familias Damnificadas Por Desastres Y/O Emergencias / P.N.E Gestion 2024,False,2024-05-02,,Contratado,Elizabeth Andia Lopez (Telf: 2432525  int 4209),,La Paz,NB-SABS (D.S.0181)
24-0020-00-1435969-1-1,Ministerio De Defensa ,Bienes,CNC,Adquisicion De Papeleria Ecológica Para El Ministerio De Defensa,True,2024-05-02,2024-05-08,Vigente,Jose Lalo Ochoa Becerra (Telf: 2432525  int 4209),,La Paz,Compro Hecho en Bolivia (D.S.4505)
24-0020-00-1435978-1-1,Ministerio De Defensa ,Bienes,ANPE,Adquisicion De Cilindros Versant 80 Press Para La Imprenta Del Ministerio De Defensa,True,2024-05-02,2024-05-09,Vigente,Jimmy Arce Cortez (Telf: 2432525  int 4209),,La Paz,NB-SABS (D.S.0181)
24-0020-01-1426518-2-1,Fuerza Aerea Boliviana,Bienes,ANPE,Adquisicion De Llantas Para El Parque Automotor De La Fab,True,2024-05-02,2024-05-09,Vigente,Julio Baldemar Baptista Morales (Telf: 2642061),,La Paz,NB-SABS (D.S.0181)
24-0020-01-1435852-1-1,Fuerza Aerea Boliviana,Bienes,CM,"Requerimiento De Material De Toners, Tintas Graficas Y Carton Prensado Para Impreson De Agendas, Folders, Almanaques, Organizadores Y Calendario De Escritorio",False,2024-05-02,2024-05-06,Vigente,Maria Del Carmen Rosa Calle Ortega (Telf: 2642061),,La Paz,NB-SABS (D.S.0181)
24-0020-01-1436033-1-1,Fuerza Aerea Boliviana,Bienes,ANPE,"Compra De Aceite, Filtros, Anticongelante Para El Parque Automotor De La Fuerza Aerea Boliviana",True,2024-05-02,2024-05-09,Vigente,Maria Del Carmen Rosa Calle Ortega (Telf: 2642061),,La Paz,NB-SABS (D.S.0181)
24-0025-00-1436149-1-1,Ministerio De La Presidencia,Bienes,CM,Adquisicion De Escaners Para Presidencia,False,2024-05-02,2024-05-07,Vigente,Bismarck Omar Torrico Araujo (Telf: 2184183),,La Paz,NB-SABS (D.S.0181)
24-0025-19-1435841-0-E,Unidad De Proyectos Especiales - Upre - Ministerio De La Presidencia,Consultoria,CD,"Supervision De Obras Civiles - ""Const. Del Centro De Salud Integral - Copacabana""",False,2024-05-02,,Contratado,Juan Carlos Buezo Orozco (Telf: 2146146 - 2146164),,La Paz,D.S. 2511 Programa Bolivia Cambia
24-0030-00-1428499-0-E,Ministerio De Justicia Y Transparencia Institucional,Consultoria,CM,Consultoría Individual Por Producto Para El Relevamiento De Información E Incidencia En La Conformación De Redes Locales Para El Fortalecimiento De Servicios Municipales En El Departamento De Oruro,False,2024-05-02,,Contratado,Mildred Amparo Gonzales Gonzales (Telf: 2313838 - 2158900),,La Paz,NB-SABS (D.S.0181)
24-0030-00-1436088-0-E,Ministerio De Justicia Y Transparencia Institucional,Consultoria,CM,"Consultoria Individual De Linea Profesional Viii - Profesional En Infraestructura Tecnologica En Mecanismos De Prevencion, Proteccion, Atencion, Persecucion De Delitos De Trata De Personas Y Trafico Ilicito De Migrantes",False,2024-05-02,,Contratado,Carmen Fedra Valverde Rossel (Telf: 2313838 - 2158900),,La Paz,NB-SABS (D.S.0181)
24-0030-00-1436162-0-E,Ministerio De Justicia Y Transparencia Institucional,Consultoria,CM,"Consultoria Individual De Linea Profesional Vii - Profesional En Desarrollo Full Stack Ii De La Plataforma Multimedia En Mecanismo De Prevención, Protección, Atención, Persecución De Delitos De Trata De Personas Y Trafico Ilicito De Migrantes",False,2024-05-02,,Contratado,Mildred Amparo Gonzales Gonzales (Telf: 2313838 - 2158900),,La Paz,NB-SABS (D.S.0181)
24-0035-00-1436089-1-1,Ministerio De Economia Y Finanzas Publicas ,Consultoria,ANPE,G24-Vpcf-Dgsgif-Usecc-Consultor Individual De Línea Para Control De Calidad Y Seguridad Iii,False,2024-05-02,2024-05-09,Vigente,Maria Quispe Choque (Telf: 2203434),,La Paz,NB-SABS (D.S.0181)
24-0035-01-1436064-0-E,Servicio De Impuestos Nacionales,Servicios Generales,CD,Contratación Del Servicio De Alquiler De Oficinas Para El Funcionamiento De La Agencia Tributaria San Borja – Gerencia Distrital Beni,False,2024-05-02,,Contratado,Escarleth Franco Temo (Telf: 2606060 ),,La Paz,NB-SABS (D.S.0181)
24-0046-00-1435908-0-E,Ministerio De Salud Y Deportes,Consultoria,CM,Consultoría Individual De Linea: Profesional Iv Responsable Administrativo Financiero Para El Cierre Del Pmdc,False,2024-05-02,,Contratado,Bernardo Santos Carrillo (Telf: 2484592),,La Paz,NB-SABS (D.S.0181)
24-0046-31-1435867-0-E,Seguro Social Universitario Santa Cruz,Servicios Generales,CD,Poliza De Seguro Multirriesgo Para La Gestión 2024-2025 Seguro Social Universitario De Santa Cruz,False,2024-05-02,,Contratado,Wilson Copa Chavez (Telf: 3392827),,Santa Cruz,NB-SABS (D.S.0181)
24-0047-00-1436157-1-1,Ministerio De Desarrollo Rural Y Tierras,Bienes,CM,Adquisicion De Winchas Para Personal Tecnico Agrimensor De La Unidad De Udestro Dependiente Del Viceministerio De Coca Y Desarrollo Integral,False,2024-05-02,2024-05-07,Vigente,Dianne Pamela Noya Huanca (Telf: 2200919-2200885-2111103),,La Paz,NB-SABS (D.S.0181)
24-0047-15-1435914-0-E,Servicio Nacional De Sanidad Agropecuaria E Inocuidad Alimentaria Senasag,Consultoria,CM,"Consultor Individual De Linea Tecnico De Apoyo Para El Proyecto Fortalecimiento Del Sistema De Vigilancia Y Control Fitosanitario E Inocuidad De La Piña En El Tropico (Cbba) Y Yungas (Lp) Gestion 2024, Con Sede En La Ciudad De Trinidad",False,2024-05-02,,Contratado,Iver Morales Menacho (Telf: 3-46281085),,Beni,NB-SABS (D.S.0181)
24-0047-34-1428611-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,Servicio De Transporte  Para El Traslado De Harina De Trigo De Molineras Santa Cruz Y De Silos Caracollo Entrega A Diferentes Almacenes De Gerencia De Comercializacion,False,2024-05-02,,Contratado,Walter Luis Chuquimia Choque (Telf: 2115500),,La Paz,NB-SABS (D.S.0181)
24-0047-34-1428618-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,Servicio De Transporte Para El Traslado De Harina De Trigo Y Afrecho De Trigo De Molineras Industrias Alimento Del Sur Entrega A Almacenes Sucre Canelas-Calvirtual Potosi Y Almacenes El Alto,False,2024-05-02,,Contratado,Walter Luis Chuquimia Choque (Telf: 2115500),,La Paz,NB-SABS (D.S.0181)
24-0047-34-1435899-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,Servicio De Transporte Para El Traslado De Harina  De Trigo De Molineras Santa Cruz-Industrias Alimentos Del Sur Y Silos Caracollo Entrega A Sector Panificador,False,2024-05-02,,Contratado,Walter Luis Chuquimia Choque (Telf: 2115500),,La Paz,NB-SABS (D.S.0181)
24-0047-44-1435801-0-E,Proyecto De Innovación Para Sistemas Alimentarios Resilientes (Alianzas Rurales - Par Iiii),Consultoria,OF,Contratacion De Un Consultor De Linea Para El Cargo Chofer Uod Pando - Ci Mdryt-Par Iii 99/2024,False,2024-05-02,,Contratado,Rumi Nayra Perez Gutierrez (Telf: 2114332),,La Paz,Normativa del Financiador (BM)
24-0066-00-1436004-1-1,Ministerio De Planificacion Del Desarrollo,Servicios Generales,CM,Dgaa/Ua/Ssgg Contratación Del Servicio De Comedor Y Cafeteria Para El Mpd - 2024,False,2024-05-02,2024-05-07,Vigente,Olga Serrudo Molina (Telf: 50850019),,La Paz,NB-SABS (D.S.0181)
24-0081-16-1418642-2-1,Administradora De Terminal Terrestre Santa Cruz,Bienes,ANPE,Adquisicion De Aires Para El Salon Auditorio De La Attsc Gestion 2024,True,2024-05-02,2024-05-09,Vigente,Luis Fernando Escobar Nuñez (Telf: 3488448),,Santa Cruz,NB-SABS (D.S.0181)
24-0086-00-1427390-1-1,Ministerio De Medio Ambiente Y Agua ,Bienes,ANPP,Adquisicion De Materiales De Escritorio Y Oficina Para El Funcionamiento De La Administracion Central Del Mmaya,True,2024-05-02,2024-05-15,Vigente,Lucia Elizabeth Quisbert Soliz (Telf: 2-219966 - 2118582),,La Paz,NB-SABS (D.S.0181)
24-0086-05-1434132-1-1,Unidad Coordinadora Del Programa De Agua Y Alcantarillado Periurbano - Mmaya-Ucp/Paap,Obras,OF,Const. Ampliacion Sistema De Agua Potable Barrios Periurbanos Sucre (Paquete N° 1): Aductora Munaypata – Villa Margarita,False,2024-05-02,2024-06-18,Vigente,Roxana Paredes Tacaray (Telf: 2148233),,La Paz,Normativa del Financiador
24-0086-05-1436146-1-1,Unidad Coordinadora Del Programa De Agua Y Alcantarillado Periurbano - Mmaya-Ucp/Paap,Consultoria,OF,Contratación Consultor Individual Por Producto: “Elaboración De Un Modelo Hidráulico De La Red De Distribución De Agua Potable Para Cosaalt”,False,2024-05-02,2024-05-09,Vigente,Karol Maria Natalia Andrade Mostajo (Telf: 2148233),,La Paz,Normativa del Financiador
24-0117-00-1435916-1-1,Direccion General De Aeronautica Civil,Servicios Generales,CM,Servicio De Mantenimiento Para La Aeronave Cessna T206h Con Matricula Cp-2901,False,2024-05-02,2024-05-07,Vigente,Andrea Karim Velarde Villegas (Telf: 2444450),,La Paz,NB-SABS (D.S.0181)
24-0132-00-1435918-0-E,Servicio De Desarrollo De Las Empresas Públicas Productivas,Bienes,OF,Ecebol Planta Oruro - Adquisicion De Oxido De Hierro Para La Produccion De Clinker Gestion 2024,False,2024-05-02,,Contratado,Iveliz Amparo Patty Ramirez (Telf: 2147001),,La Paz,Otra Normativa especifica nacional
24-0138-00-1428333-2-1,Universidad Mayor Real Y Pontificia De San Francisco Xavier,Consultoria,ANPE,Contratacion De Consultor Individual Por Producto En El Area De Ciencias Economicas Y Administrativas: Profesional Con El Grado Academico De Doctor (A) Para Mejorar El Posicionamiento De La Universidad En Los Rankigs Internacionales Para Direccion De Investigacion Ciencia Y Tecnologia De La Universidad Mayor Real Y Pontificia De San Francisco Xavier De Chuquisaca,False,2024-05-02,2024-05-09,Vigente,Nestor Pallares Saavedra (Telf: 6451970),,Chuquisaca,NB-SABS (D.S.0181)
24-0138-00-1428539-2-1,Universidad Mayor Real Y Pontificia De San Francisco Xavier,Consultoria,ANPE,Contratacion De Consultor Individual Por Producto En El Area De Ciencias Sociales Y Humanisticas: Profesional Con El Grado Academico De Doctor (A) Para Mejorar El Posicionamiento De La Universidad En Los Rankigs Internacionales Para Direccion De Investigacion Ciencia Y Tecnologia De La Universidad Mayor Real Y Pontificia De San Francisco Xavier De Chuquisaca,False,2024-05-02,2024-05-09,Vigente,Nestor Pallares Saavedra (Telf: 6451970),,Chuquisaca,NB-SABS (D.S.0181)
24-0139-00-1375631-2-1,Universidad Mayor De San Andres - Umsa,Obras,ANPE,"Obra: ""Remodelacion Laboratorio Iinsad En El Piso 11 Del Edificio - F.M.E.N.T.""",True,2024-05-02,2024-05-09,Vigente,Albaro Perez Garcia (Telf: 2441994),,La Paz,NB-SABS (D.S.0181)
24-0139-00-1378731-2-1,Universidad Mayor De San Andres - Umsa,Obras,ANPE,"Obra: ""Implementacion  Sistema Presurizado De Agua Potable De Distribucion Para El Edificio Principal F.M.E.N.T.""",True,2024-05-02,2024-05-09,Vigente,Albaro Perez Garcia (Telf: 2441994),,La Paz,NB-SABS (D.S.0181)
24-0139-00-1435819-1-1,Universidad Mayor De San Andres - Umsa,Bienes,CM,Adquisición De Reactivos Para Determinación De Alergias Para El Laboratorio De Inmunología Del Instituto Seladis – Fcfb,False,2024-05-02,2024-05-06,Vigente,Maria Del Carmen Diaz Bracamonte (Telf: 2441994),,La Paz,NB-SABS (D.S.0181)
24-0143-00-1435843-1-1,Universidad Autonoma Tomas Frias,Bienes,CND1,1 Equipo De Computacion De Escritorio Para El Departamento De Personal,False,2024-05-02,2024-05-06,Vigente,Iveth Cortez Gonzales (Telf: 62-27332),,Potosi,Compro Hecho en Bolivia (D.S.4505)
24-0150-00-1433696-1-1,Proyecto Sucre Ciudad Universitaria,Bienes,ANPE,"Adquisición De Equipos Y Otros Para Laboratorios De Zootecnologia, Edafología Y Fertilidad De Suelos – Tec. Sup. Agropecuaria – Villa Serrano, Usfx",True,2024-05-02,2024-05-09,Vigente,Isabel Aro Bustos (Telf: 64-54344),,Chuquisaca,NB-SABS (D.S.0181)
24-0190-00-1432569-0-E,Autoridad Jurisdiccional Administrativa Minera,Consultoria,CM,Consultor Individual De Linea Tecnico Iii – Desarrollador De Software Frontend,False,2024-05-02,,Contratado,Alvaro David Segales Saravia (Telf: 2310441),,La Paz,NB-SABS (D.S.0181)
24-0190-00-1432571-0-E,Autoridad Jurisdiccional Administrativa Minera,Consultoria,CM,Consultor Individual De Linea Tecnico Iii – Desarrollador De Software Fullstack,False,2024-05-02,,Contratado,Alvaro David Segales Saravia (Telf: 2310441),,La Paz,NB-SABS (D.S.0181)
24-0190-00-1432572-0-E,Autoridad Jurisdiccional Administrativa Minera,Consultoria,CM,Consultor Individual De Línea Técnico Iii – Desarrollador De Software Backend,False,2024-05-02,,Contratado,Alvaro David Segales Saravia (Telf: 2310441),,La Paz,NB-SABS (D.S.0181)
24-0206-00-1435837-0-E,Instituto Nacional De Estadistica - Ine,Consultoria,CM,Contratación De Consultor Individual De Línea – Especialista 2 - Especialista Temático,False,2024-05-02,,Contratado,Nilsa Roxana Salazar Rojas (Telf: 2222333),,La Paz,NB-SABS (D.S.0181)
24-0206-05-1436095-1-1,Fortalecimiento Del Sistema Estadístico Del Estado Plurinacional De Bolivia,Bienes,OF,Adquisición De Articulos Institucionales Y Ropa De Trabajo – Encuesta De Cobertura,False,2024-05-02,2024-05-06,Vigente,Wilfredo David Abarca Fernandez (Telf: 2222333),,La Paz,Normativa del Financiador
24-0207-04-1419149-0-E,Agencia Nacional De Hidrocarburos,Consultoria,CM,"Servicio De Consultoria Individual De Linea, Profesional Viii, Profesional En Fondos Gnv-Glp",False,2024-05-02,,Contratado,Jaime Rodrigo Rodriguez Arroyo (Telf: 2614000),,La Paz,NB-SABS (D.S.0181)
24-0222-00-1436112-1-1,Instituto Nacional De Innovación Agropecuaria Y Forestal - Iniaf,Bienes,ANPP,Adquisición De Frascos De Policarbonato Con Tapa Autoclabables - Proyecto Banano,True,2024-05-02,2024-05-15,Vigente,Beatriz Berrios Caballero (Telf:  2 2124411 - 2 2128284),,La Paz,NB-SABS (D.S.0181)
24-0222-00-1436164-1-1,Instituto Nacional De Innovación Agropecuaria Y Forestal - Iniaf,Bienes,ANPE,Adquisición De Bolsas De Polietileno Y Bandejas De Germinación - Proyecto Banano,True,2024-05-02,2024-05-09,Vigente,Beatriz Berrios Caballero (Telf:  2 2124411 - 2 2128284),,La Paz,NB-SABS (D.S.0181)
24-0224-00-1434354-0-E,Insumos Bolivia ,Servicios Generales,CD,Servicio De Instalación De Ventiladores Y Extractores De Aire Tipo Axial - Planta Procesadora De Palmito Y Piña Ivirgarzama,False,2024-05-02,,Contratado,Justo Angel Rodriguez Ticona (Telf: 2-408191),,La Paz,Otra Normativa especifica nacional
24-0224-00-1435839-0-E,Insumos Bolivia ,Servicios Generales,CD,Servicio De Alquiler De Deposito Para Almacenes En La Ciudad De Santa Cruz 2024,False,2024-05-02,,Contratado,Justo Angel Rodriguez Ticona (Telf: 2-408191),,La Paz,Otra Normativa especifica nacional
24-0224-00-1435887-0-E,Insumos Bolivia ,Servicios Generales,CD,Servicio De Producción De Videos Elaboración De Recetas De Productos Delipal Para Promoción Y Publicidad,False,2024-05-02,,Contratado,Justo Angel Rodriguez Ticona (Telf: 2-408191),,La Paz,Otra Normativa especifica nacional
24-0283-00-1420340-2-1,Aduana Nacional,Bienes,ANPP,Adquisicion De Balanza Camionera Para El Recinto De Aduana Interior Pasto Grande,True,2024-05-02,2024-05-15,Vigente,Claudia Dayana Villarroel Zeballos (Telf: 2128008),,La Paz,NB-SABS (D.S.0181)
24-0283-00-1420979-2-1,Aduana Nacional,Bienes,ANPP,Adquisición De Balanza Camionera Para El Recinto Multiproposito De Frontera Tambo Quemado – Area De  Importación,True,2024-05-02,2024-05-15,Vigente,Maria Laura Miranda Fernandez (Telf: 2128008),,La Paz,NB-SABS (D.S.0181)
24-0283-00-1435384-1-1,Aduana Nacional,Bienes,ANPE,Adquisicion De Transformador Y Puesta En Marcha Para Administracion Aduana Frontera Guyaramerin,True,2024-05-02,2024-05-09,Vigente,Vicente Mollo Blaz (Telf: 2128008),,La Paz,NB-SABS (D.S.0181)
